Depuis	ADV	depuis
Sire	NOUN	seignor
,	PUNCT	,
dit	VERB	dire
li	DET	le
quens	NOUN	comte
de	ADP	de
Sansure	PROPN	sansur
,	PUNCT	,
nous	PRON	nous
qui	PRON	qui
ci	ADV	ci
somes	VERB	estre
,	PUNCT	,
nous	PRON	nous
trairons	NOUN	traire
celle	DET	cil
part	NOUN	part
,	PUNCT	,
et	CCONJ	et
irons	NOUN	aler
a	ADP	a
Biavais	PROPN	baivier
et	CCONJ	et
verrons	VERB	voir
que	SCONJ	que
ce	PRON	ce
porra	VERB	pöoir
estre	VERB	estre
,	PUNCT	,
et	CCONJ	et
se	PRON	se
Dieu	PROPN	dieu
plait	NOUN	plait
li	DET	le
Englois	PROPN	englant
ne	ADV	ne
nous	PRON	nous
deseritera	VERB	deserteretier
mie	ADV	mie
.	PUNCT	.
»	PUNCT	"
Lors	ADV	lors
commanda	VERB	commander
li	DET	le
rois	NOUN	roi
qu'	SCONJ	que
il	PRON	il
se	PRON	se
appareillassent	VERB	appareiller
au	ADP.DET	a.le
plus	ADV	plus
tost	DET	tost
qu'	SCONJ	que
il	PRON	il
porroient	VERB	pöoir
,	PUNCT	,
et	CCONJ	et
lor	DET	lor
fist	VERB	faire
baillier	VERB	bailler
deniers	NOUN	denier
a	ADP	a
cheretees	NOUN	cheretete
,	PUNCT	,
et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
furent	VERB	estre
appareilliet	VERB	appareiller
et	CCONJ	et
d'	ADP	de
armes	NOUN	arme
et	CCONJ	et
de	ADP	de
chavax	NOUN	chaval
,	PUNCT	,
si	ADV	si
s'	DET	soi
en	ADP	en
alerent	VERB	aler
droit	ADJ	droit
a	ADP	a
Biavais	PROPN	baivier
.	PUNCT	.
Et	CCONJ	et
la	DET	le
s'	DET	soi
atendirent	VERB	atendre
,	PUNCT	,
et	CCONJ	et
firent	VERB	faire
avantguarde	NOUN	avent-guatre
et	CCONJ	et
arreguarde	VERB	arrage
,	PUNCT	,
et	CCONJ	et
chevauchierent	VERB	chevaucher
vers	ADP	vers
Gizon	PROPN	jesit
.	PUNCT	.
Et	CCONJ	et
cil	DET	cel
de	ADP	de
Gizon	PROPN	jesit
revinrent	VERB	revenir
contr'ias	VERB	contredire
,	PUNCT	,
et	CCONJ	et
paleterent	VERB	paleté
assez	ADV	assez
li	DET	le
uns	DET	un
contre	ADP	contre
l'	DET	le
autre	ADJ	autre
,	PUNCT	,
et	CCONJ	et
assez	ADV	assez
i	ADV	i
ot	VERB	avoir
perdut	VERB	perdre
et	CCONJ	et
gaaygniet	VERB	gagaint
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
en	ADP	en
departirent	VERB	departir
atant	VERB	atendre
a	ADP	a
celle	DET	cil
foiz	NOUN	foi
,	PUNCT	,
et	CCONJ	et
chascun	DET	chascun
jour	NOUN	jour
faisoient	VERB	faire
ainsi	ADV	ainsi
.	PUNCT	.
Et	CCONJ	et
avint	VERB	avenir
que	SCONJ	que
li	DET	le
rois	NOUN	roi
Richars	ADJ	richer
manda	VERB	mander
au	ADP.DET	a.le
Barroys	PROPN	barois
qu'	SCONJ	que
il	PRON	il
manjoient	VERB	mangier
le	DET	le
pain	NOUN	pain
le	DET	le
roi	NOUN	roi
pour	ADP	pour
noiant	ADJ	noiier
,	PUNCT	,
mais	NOUN	mais
se	PRON	se
il	PRON	il
estoient	VERB	estre
si	ADV	si
hardi	ADJ	hardi
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
ossassent	VERB	oser
venir	VERB	venir
juques	ADP	juque
a	ADP	a
l'	DET	le
orme	NOUN	orme
devant	ADP	devant
Gizon	PROPN	jesit
,	PUNCT	,
il	PRON	il
les	DET	le
tenroit	VERB	tenir
a	ADP	a
preuz	ADJ	pro
et	CCONJ	et
a	ADP	a
hardiz	ADJ	hardi
.	PUNCT	.
Et	CCONJ	et
li	DET	le
roial	ADJ	roial
li	DET	le
remanderent	VERB	remander
qu'	SCONJ	que
il	PRON	il
iroient	VERB	aler
l'	DET	le
endemain	NOUN	endemain
dedenz	ADP	dedenz
tierce	NOUN	tierce
,	PUNCT	,
et	CCONJ	et
le	DET	le
couperoient	VERB	couper
en	ADP	en
despit	NOUN	despit
de	ADP	de
lui	PRON	lui
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
rois	NOUN	roi
englois	NOUN	englois
entendi	VERB	entendre
qu'	SCONJ	que
il	PRON	il
venroient	VERB	venir
l'	DET	le
orme	NOUN	orme
coper	NOUN	coper
,	PUNCT	,
si	ADV	si
fist	VERB	faire
ferrer	VERB	ferrer
le	DET	le
tronc	NOUN	tronc
de	ADP	de
l'	DET	le
orme	NOUN	orme
de	ADP	de
bandes	NOUN	bande
de	ADP	de
fer	NOUN	fer
tout	DET	tout
entors	ADP	entor
,	PUNCT	,
qui	PRON	qui
avoit	VERB	avoir
bien	NOUN	bien
cinq	DET	cinq
toises	NOUN	toise
de	ADP	de
leiz	NOUN	lait
.	PUNCT	.
Tant	ADV	tant
li	DET	le
proierent	VERB	priiere
tuit	DET	tot
cil	DET	cel
qui	PRON	qui
la	DET	le
estoient	VERB	estre
que	SCONJ	que
li	DET	le
roys	NOUN	roi
rendi	VERB	rendre
s'	DET	soi
espee	NOUN	espee
au	ADP.DET	a.le
soudant	VERB	soudant
,	PUNCT	,
et	CCONJ	et
li	DET	le
quens	NOUN	comte
de	ADP	de
Poitiers	NOUN	poitiers
et	CCONJ	et
li	DET	le
quens	NOUN	comte
d'	ADP	de
Anjo	PROPN	anjor
,	PUNCT	,
et	CCONJ	et
tuit	DET	tot
li	DET	le
autre	ADJ	autre
baron	NOUN	baron
.	PUNCT	.
Et	CCONJ	et
fu	VERB	estre
li	DET	le
roys	NOUN	roi
prisonners	NOUN	prisonnier
dis	VERB	dire
jorz	NOUN	jor
au	ADP.DET	a.le
soudant	VERB	soudant
de	ADP	de
Babiloine	PROPN	baillier
,	PUNCT	,
n'	ADV	ne
onques	ADV	onque
ne	ADV	ne
fu	VERB	estre
remu	VERB	remour
de	ADP	de
son	DET	son
tref	NOUN	tref
,	PUNCT	,
mais	NOUN	mais
il	PRON	il
estoit	VERB	estre
bien	NOUN	bien
gardez	VERB	garder
de	ADP	de
Sarrezins	PROPN	sarrense
.	PUNCT	.
Si	ADV	si
avint	VERB	avenir
que	SCONJ	que
li	DET	le
soudans	NOUN	soudant
le	DET	le
fist	VERB	faire
raaimbre	NOUN	rabaignier
,	PUNCT	,
et	CCONJ	et
fu	VERB	estre
raiens	NOUN	raiment
de	ADP	de
huit	NOUN	huit
cent	DET	cent
mil	DET	mil
besanz	NOUN	besant
,	PUNCT	,
et	CCONJ	et
l'	DET	le
en	ADP	en
fist	VERB	faire
bien	NOUN	bien
seur	NOUN	soir
par	ADP	par
le	DET	le
Temple	NOUN	temple
et	CCONJ	et
par	ADP	par
l'	DET	le
Ospital	NOUN	hôtilat
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
li	DET	le
soudans	NOUN	soudant
de	ADP	de
l'	DET	le
Eschemele	NOUN	eschemeler
et	CCONJ	et
li	DET	le
soudans	NOUN	soudant
de	ADP	de
Damas	NOUN	dame
et	CCONJ	et
cil	DET	cel
de	ADP	de
l'	DET	le
Ahalape	PROPN	apaler
sorent	VERB	savoir
que	SCONJ	que
li	DET	le
soudans	NOUN	soudant
de	ADP	de
Babiloine	PROPN	baillier
avoit	VERB	avoir
raiens	NOUN	raiment
le	DET	le
roi	NOUN	roi
sens	NOUN	sens
ias	VERB	aler
et	CCONJ	et
sen	DET	son
lor	DET	lor
conseil	NOUN	conseil
,	PUNCT	,
si	ADV	si
s'	DET	soi
en	ADP	en
vont	VERB	aler
tuit	DET	tot
armé	VERB	armer
a	ADP	a
son	DET	son
tref	NOUN	tref
,	PUNCT	,
et	CCONJ	et
dirent	VERB	dire
qu'	SCONJ	que
il	PRON	il
voloient	VERB	voloir
estre	VERB	estre
parsonnier	NOUN	parsonne
de	ADP	de
la	DET	le
raançon	NOUN	rançon
au	ADP.DET	a.le
roy	NOUN	roi
,	PUNCT	,
et	CCONJ	et
li	DET	le
soudans	NOUN	soudant
lor	DET	lor
respondi	VERB	respondre
bobencierement	ADV	bobenchier
et	CCONJ	et
dit	VERB	dire
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
i	ADV	i
partiroient	VERB	partir
ja	ADV	ja
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
troi	DET	trois
soudant	VERB	soudant
virent	VERB	vëoir
l'	DET	le
orgueil	NOUN	orgueil
de	ADP	de
lui	PRON	lui
,	PUNCT	,
si	ADV	si
l'	DET	le
ocirrent	VERB	ocire
maintenant	ADV	maintenant
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
en	ADP	en
vont	VERB	aler
au	ADP.DET	a.le
tref	NOUN	tref
le	DET	le
roy	NOUN	roi
tuit	DET	tot
enflamé	VERB	enflamer
d'	ADP	de
ire	NOUN	ire
et	CCONJ	et
d'	ADP	de
ardor	NOUN	ardre
,	PUNCT	,
et	CCONJ	et
avoient	VERB	avoir
les	DET	le
iex	NOUN	il
ausi	ADV	aussi
roges	NOUN	roge
comme	SCONJ	comme
charbons	NOUN	charbon
ardanz	ADJ	ardre
.	PUNCT	.
Et	CCONJ	et
firent	VERB	faire
dire	VERB	dire
au	ADP.DET	a.le
roy	NOUN	roi
qu'	SCONJ	que
il	PRON	il
avoient	VERB	avoir
ocis	VERB	ocire
le	DET	le
soudant	VERB	soudant
de	ADP	de
Babiloyne	PROPN	baillier
,	PUNCT	,
:	PUNCT	:
«	PUNCT	"
pour	ADP	pour
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
les	DET	le
voloit	VERB	voloir
laissier	NOUN	laisser
partir	VERB	partir
en	ADP	en
vostre	DET	vostre
raançon	NOUN	rançon
.	PUNCT	.
Si	ADV	si
volons	VERB	voloir
que	SCONJ	que
nous	PRON	nous
en	ADP	en
soiens	NOUN	estre
en	ADP	en
son	DET	son
point	NOUN	point
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
vous	PRON	vous
en	ADP	en
aiez	VERB	avoir
le	DET	le
convenant	NOUN	convenant
a	ADP	a
nous	PRON	nous
troys	DET	trois
.	PUNCT	.
»	PUNCT	"
Et	CCONJ	et
li	DET	le
roys	NOUN	roi
respondi	VERB	respondre
maintenant	ADV	maintenant
,	PUNCT	,
qui	PRON	qui
bien	NOUN	bien
parsut	NOUN	parser
lor	DET	lor
forsenerie	NOUN	forsener
a	ADP	a
lor	DET	lor
chiere	NOUN	chier
et	CCONJ	et
a	ADP	a
lor	DET	lor
semblant	NOUN	semblant
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
le	DET	le
voloit	VERB	voloir
bien	NOUN	bien
.	PUNCT	.
Et	CCONJ	et
fu	VERB	estre
faite	VERB	faire
la	DET	le
convenance	NOUN	convenance
as	VERB	a.le
trois	DET	trois
soudans	NOUN	soudant
,	PUNCT	,
et	CCONJ	et
fu	VERB	estre
convenz	NOUN	convent
qu'	SCONJ	que
il	PRON	il
renderoient	VERB	renderer
touz	DET	tout
les	DET	le
prisons	NOUN	prison
delivres	ADJ	delivre
senz	ADP	sans
raanson	NOUN	raisnan
,	PUNCT	,
et	CCONJ	et
li	DET	le
roys	NOUN	roi
lor	DET	lor
ot	VERB	avoir
convent	VERB	convent
que	SCONJ	que
dedenz	ADP	dedenz
la	DET	le
quinzeyne	NOUN	quinzer
qu'	SCONJ	que
il	PRON	il
seroit	VERB	estre
venuz	VERB	venir
a	ADP	a
Damiete	NOUN	dametier
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
la	DET	le
feroit	VERB	faire
widier	VERB	cidité
a	ADP	a
crestiens	NOUN	crestiien
et	CCONJ	et
deliver	ADJ	delivre
as	VERB	a.le
Sarrezins	PROPN	sarrense
.	PUNCT	.
Et	CCONJ	et
li	DET	le
prison	NOUN	prison
furent	VERB	estre
rendu	VERB	rendre
ainçois	ADV	ainçois
que	SCONJ	que
li	DET	le
rois	NOUN	roi
se	PRON	se
vousit	VERB	voloir
movoir	VERB	movoir
,	PUNCT	,
au	ADP.DET	a.le
rés	NOUN	rés
de	ADP	de
Gauchier	PROPN	gaucher
de	ADP	de
Chastillon	PROPN	chastille
qu'	SCONJ	que
on	PRON	on
ne	ADV	ne
pot	VERB	pöoir
trouver	VERB	trouver
.	PUNCT	.
Atant	ADV	atant
se	PRON	se
parti	VERB	partir
li	DET	le
roys	NOUN	roi
des	ADP.DET	de.le
soudans	NOUN	soudant
,	PUNCT	,
et	CCONJ	et
entra	VERB	entrer
en	ADP	en
une	DET	un
nave	NOUN	nave
entre	ADP	entre
lui	PRON	lui
et	CCONJ	et
ses	DET	son
freres	NOUN	frere
,	PUNCT	,
et	CCONJ	et
li	DET	le
autre	ADJ	autre
entrerent	VERB	entrer
en	ADP	en
plusors	DET	plusor
vaisiaus	NOUN	vaissiel
,	PUNCT	,
et	CCONJ	et
vinrent	VERB	venir
a	ADP	a
Damiete	NOUN	dametier
,	PUNCT	,
et	CCONJ	et
furent	VERB	estre
receu	VERB	recevoir
liement	NOUN	liement
et	CCONJ	et
dolentement	NOUN	dolenté
,	PUNCT	,
liement	NOUN	liement
pour	ADP	pour
le	DET	le
roy	NOUN	roi
et	CCONJ	et
ses	DET	son
freres	NOUN	frere
qu'	SCONJ	que
on	PRON	on
ravoit	VERB	ravoir
,	PUNCT	,
dolantement	ADV	doneté
pour	ADP	pour
le	DET	le
conte	NOUN	comte
d'	ADP	de
Artoys	PROPN	artois
qui	PRON	qui
estoit	VERB	estre
morz	VERB	morir
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
le	DET	le
grant	ADJ	grant
damage	NOUN	damage
que	SCONJ	que
crestien	ADJ	crestiien
avoient	VERB	avoir
receu	VERB	recevoir
.	PUNCT	.
Lors	ADV	lors
commanda	VERB	commander
li	DET	le
roys	NOUN	roi
que	SCONJ	que
tuit	DET	tot
wydassent	VERB	vidation
la	DET	le
vile	NOUN	vile
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
en	ADP	en
alassent	VERB	aler
en	ADP	en
Acre	NOUN	acre
.	PUNCT	.
Et	CCONJ	et
fist	VERB	faire
penre	NOUN	pener
la	DET	le
royne	NOUN	roine
qui	PRON	qui
gisoit	VERB	jesir
d'	ADP	de
enfant	NOUN	enfant
,	PUNCT	,
et	CCONJ	et
la	DET	le
fist	VERB	faire
metre	VERB	metre
en	ADP	en
une	DET	un
nave	NOUN	nave
et	CCONJ	et
mener	VERB	mener
en	ADP	en
Acre	NOUN	acre
.	PUNCT	.
Et	CCONJ	et
fu	VERB	estre
Damiete	NOUN	dametier
widié	NOUN	cidité
et	CCONJ	et
rendue	VERB	rendre
es	ADP.DET	en.le
mains	NOUN	main
as	VERB	a.le
Sarrezins	PROPN	sarrense
,	PUNCT	,
et	CCONJ	et
puys	NOUN	puis
ne	ADV	ne
tarja	VERB	targer
gaires	ADV	gaire
que	SCONJ	que
li	DET	le
soudant	VERB	soudant
la	DET	le
firent	VERB	faire
toute	DET	tout
araser	VERB	araster
et	CCONJ	et
abatre	VERB	abatre
pour	ADP	pour
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
avoient	VERB	avoir
sorti	VERB	sortir
que	SCONJ	que
encore	ADV	encore
une	DET	un
foiz	NOUN	foi
la	DET	le
raveroient	VERB	raverier
crestien	ADJ	crestiien
.	PUNCT	.
Et	CCONJ	et
li	DET	le
roys	NOUN	roi
fu	VERB	estre
a	ADP	a
Acre	NOUN	acre
,	PUNCT	,
et	CCONJ	et
ainsi	ADV	ainsi
comme	SCONJ	comme
crestien	ADJ	crestiien
venoient	VERB	venir
de	ADP	de
chaitivison	NOUN	chatifion
,	PUNCT	,
li	DET	le
rois	NOUN	roi
les	DET	le
faisoit	VERB	faire
revestirselonc	NOUN	revestille
çou	PRON	ce
qu'	SCONJ	que
il	PRON	il
estoient	VERB	estre
,	PUNCT	,
quar	CCONJ	car
il	PRON	il
revenoient	VERB	revenir
tuit	DET	tot
nu	ADJ	nu
.	PUNCT	.
Et	CCONJ	et
ainsi	ADV	ainsi
se	PRON	se
mena	VERB	mener
li	DET	le
roys	NOUN	roi
en	ADP	en
la	DET	le
terre	NOUN	terre
de	ADP	de
Surie	PROPN	surir
,	PUNCT	,
et	CCONJ	et
fist	VERB	faire
fermer	VERB	fermer
Sesayre	PROPN	savoir
et	CCONJ	et
Saiete	PROPN	saiete
,	PUNCT	,
et	CCONJ	et
Mon	DET	mon
Musart	NOUN	mousser
,	PUNCT	,
une	DET	un
rue	NOUN	rüe
d'	ADP	de
Acre	NOUN	acre
qui	PRON	qui
mout	ADV	mout
fait	VERB	faire
de	ADP	de
bien	NOUN	bien
a	ADP	a
toutes	DET	tout
genz	NOUN	gent
.	PUNCT	.
Einsi	ADV	ainsi
demoura	VERB	demeurer
li	DET	le
roys	NOUN	roi
en	ADP	en
la	DET	le
terre	NOUN	terre
d'	ADP	de
outremer	VERB	otroigement
sis	DET	son
anz	NOUN	an
,	PUNCT	,
et	CCONJ	et
avint	VERB	avenir
que	SCONJ	que
la	DET	le
royne	NOUN	roine
sa	DET	son
mere	NOUN	mere
li	DET	le
manda	VERB	mander
pour	ADP	pour
Dieu	PROPN	dieu
qu'	SCONJ	que
il	PRON	il
s'	DET	soi
en	ADP	en
revenist	VERB	revenir
,	PUNCT	,
car	CCONJ	car
celle	DET	cil
estoit	VERB	estre
mout	ADV	mout
malade	ADJ	malade
,	PUNCT	,
et	CCONJ	et
se	PRON	se
il	PRON	il
avenoit	VERB	avenir
riens	NOUN	rien
de	ADP	de
li	DET	le
,	PUNCT	,
li	DET	le
royaumes	NOUN	royaume
seroit	VERB	estre
en	ADP	en
grant	ADJ	grant
peril	NOUN	peril
,	PUNCT	,
car	CCONJ	car
li	DET	le
prince	NOUN	prince
dou	DET	de.le
royaume	NOUN	royaume
se	PRON	se
mellent	VERB	melee
,	PUNCT	,
et	CCONJ	et
elle	PRON	elle
ne	ADV	ne
garde	NOUN	garde
l'	DET	le
eure	NOUN	erer
qu'	SCONJ	que
elle	PRON	elle
muyre	NOUN	movoir
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
roys	NOUN	roi
entendi	VERB	entendre
les	DET	le
paroles	NOUN	parole
que	SCONJ	que
sa	DET	son
mere	NOUN	mere
li	DET	le
mandoit	VERB	mander
,	PUNCT	,
si	ADV	si
fu	VERB	estre
meuz	VERB	mois
a	ADP	a
pitié	NOUN	pitié
,	PUNCT	,
et	CCONJ	et
renvoia	VERB	renvoiier
le	DET	le
conte	NOUN	comte
de	ADP	de
Poitiers	NOUN	poitiers
et	CCONJ	et
le	DET	le
conte	NOUN	comte
d'	ADP	de
Anjo	PROPN	anjor
qui	PRON	qui
estoient	VERB	estre
trop	ADV	trop
maladif	ADJ	maladire
.	PUNCT	.
Or	ADV	or
avint	VERB	avenir
une	DET	un
aventure	NOUN	aventure
en	ADP	en
France	PROPN	france
d'	ADP	de
un	DET	un
jugement	NOUN	jugement
qui	PRON	qui
fu	VERB	estre
renduz	VERB	rendre
en	ADP	en
la	DET	le
cort	NOUN	cort
le	DET	le
roy	NOUN	roi
des	ADP.DET	de.le
enfanz	NOUN	enfant
la	DET	le
contesse	NOUN	comtesse
de	ADP	de
Flandres	PROPN	flandres
,	PUNCT	,
lesqueis	ADJ	lequel
elle	PRON	elle
avoit	VERB	avoir
eu	VERB	avoir
de	ADP	de
Bouchart	PROPN	bouchard
d'	ADP	de
Avesne	PROPN	avesnes
,	PUNCT	,
deus	DET	deux
fiuz	NOUN	fief
,	PUNCT	,
Jehan	PROPN	jean
et	CCONJ	et
Bauduin	PROPN	baudouin
,	PUNCT	,
et	CCONJ	et
de	ADP	de
mon	DET	mon
seignor	NOUN	seignor
Guillaumes	PROPN	guillaume
de	ADP	de
Danpiere	PROPN	dempier
,	PUNCT	,
Guillaumes	PROPN	guillaume
et	CCONJ	et
Guion	PROPN	guine
et	CCONJ	et
Jehan	PROPN	jean
.	PUNCT	.
Si	ADV	si
fu	VERB	estre
li	DET	le
jugemenz	NOUN	jugement
teis	ADJ	taire
que	SCONJ	que
Guillaumes	PROPN	guillaume
auroit	VERB	avoir
la	DET	le
contee	VERB	conter
de	ADP	de
Flandres	PROPN	flandres
aprés	ADP	après
le	DET	le
decet	NOUN	decet
de	ADP	de
sa	DET	son
mere	NOUN	mere
,	PUNCT	,
et	CCONJ	et
furent	VERB	estre
forjugiet	VERB	frojer
Jehans	PROPN	jean
et	CCONJ	et
Bauduins	PROPN	baudouin
pour	ADP	pour
ce	PRON	ce
que	SCONJ	que
lor	DET	lor
peres	NOUN	père
avoit	VERB	avoir
prise	VERB	prendre
lor	DET	lor
mere	NOUN	mere
et	CCONJ	et
espousee	NOUN	esposer
mauvaisement	ADV	mauvaisement
,	PUNCT	,
car	CCONJ	car
il	PRON	il
estoit	VERB	estre
soudiacres	NOUN	soudriaud
.	PUNCT	.
Et	CCONJ	et
d'	ADP	de
autre	ADJ	autre
part	NOUN	part
,	PUNCT	,
la	DET	le
damoisele	NOUN	damoisele
li	DET	le
fu	VERB	estre
chargie	VERB	chargier
en	ADP	en
garde	NOUN	garde
pour	ADP	pour
sauf	ADJ	sauf
faisant	VERB	faire
,	PUNCT	,
qui	PRON	qui
sa	DET	son
lige	ADJ	lige
dame	NOUN	dame
estoit	VERB	estre
,	PUNCT	,
par	ADP	par
les	DET	le
perz	NOUN	perdre
de	ADP	de
Hainnaut	PROPN	haunaut
,	PUNCT	,
mais	NOUN	mais
on	PRON	on
li	DET	le
fist	VERB	faire
grace	NOUN	grace
,	PUNCT	,
dont	PRON	dont
on	PRON	on
fist	VERB	faire
mal	NOUN	mal
.	PUNCT	.
Or	ADV	or
vous	PRON	vous
dirons	VERB	dire
qu'	SCONJ	que
il	PRON	il
en	ADP	en
avint	VERB	avenir
.	PUNCT	.
Jehans	PROPN	jean
et	CCONJ	et
Bauduins	PROPN	baudouin
se	PRON	se
departirent	VERB	departir
de	ADP	de
cort	NOUN	cort
plus	ADV	plus
tost	DET	tost
qu'	SCONJ	que
il	PRON	il
porent	VERB	pöoir
,	PUNCT	,
et	CCONJ	et
vinrent	VERB	venir
a	ADP	a
un	DET	un
chastel	NOUN	chastel
lor	DET	lor
mere	NOUN	mere
,	PUNCT	,
qui	PRON	qui
siet	VERB	sëoir
en	ADP	en
la	DET	le
marche	NOUN	marche
de	ADP	de
Flandres	PROPN	flandres
et	CCONJ	et
de	ADP	de
Hainnaut	PROPN	haunaut
,	PUNCT	,
et	CCONJ	et
en	ADP	en
mirent	VERB	metre
hors	ADV	hors
la	DET	le
garnison	NOUN	garnison
la	DET	le
contesse	NOUN	comtesse
,	PUNCT	,
et	CCONJ	et
le	DET	le
garnirent	VERB	gariner
bien	NOUN	bien
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
la	DET	le
contesse	NOUN	comtesse
le	DET	le
sot	VERB	savoir
,	PUNCT	,
si	ADV	si
en	ADP	en
fu	VERB	estre
trop	ADV	trop
dolante	ADJ	dolent
,	PUNCT	,
et	CCONJ	et
assembla	VERB	assembler
ses	DET	son
oz	NOUN	ost
,	PUNCT	,
et	CCONJ	et
ala	VERB	aler
devant	ADP	devant
le	DET	le
chastel	NOUN	chastel
,	PUNCT	,
et	CCONJ	et
l'	DET	le
assit	VERB	asseoir
.	PUNCT	.
Mais	CCONJ	mais
ele	PRON	il
n'	ADV	ne
avoit	VERB	avoir
homme	NOUN	homme
en	ADP	en
l'	DET	le
ost	VERB	ost
qui	PRON	qui
li	DET	le
aidast	VERB	adaiser
de	ADP	de
cuer	NOUN	cuer
,	PUNCT	,
ainçois	ADV	ainçois
amoyent	VERB	amoiser
mieuz	ADV	mieuz
Jehan	PROPN	jean
et	CCONJ	et
Bauduin	PROPN	baudouin
que	SCONJ	que
li	DET	le
.	PUNCT	.
Quant	SCONJ	cant
la	DET	le
contesse	NOUN	comtesse
vit	VERB	vëoir
qu'	SCONJ	que
ainsi	ADV	ainsi
estoit	VERB	estre
,	PUNCT	,
si	ADV	si
se	PRON	se
part	NOUN	part
de	ADP	de
l'	DET	le
ost	VERB	ost
,	PUNCT	,
et	CCONJ	et
i	ADV	i
laissa	VERB	laisser
chevetaing	NOUN	chevalier
mon	DET	mon
seignor	NOUN	seignor
Guion	PROPN	guine
de	ADP	de
Danpiere	PROPN	dempier
son	DET	son
fil	NOUN	fil
,	PUNCT	,
car	CCONJ	car
mes	DET	mais
sires	NOUN	seignor
Guillaumes	PROPN	guillaume
ces	DET	ce
fiuz	NOUN	fief
li	DET	le
aingnez	VERB	engendre
estoit	VERB	estre
morz	VERB	morir
.	PUNCT	.
Et	CCONJ	et
s'	DET	soi
en	ADP	en
vint	VERB	venir
a	ADP	a
cort	NOUN	cort
a	ADP	a
la	DET	le
royne	NOUN	roine
,	PUNCT	,
et	CCONJ	et
li	DET	le
chaï	VERB	chëoir
as	VERB	a.le
piez	NOUN	pié
,	PUNCT	,
et	CCONJ	et
li	DET	le
dit	VERB	dire
:	PUNCT	:
«	PUNCT	"
Dame	NOUN	dame
,	PUNCT	,
pour	ADP	pour
Dieu	PROPN	dieu
merci	NOUN	merci
,	PUNCT	,
Jehan	PROPN	jean
et	CCONJ	et
Bauduin	PROPN	baudouin
mi	DET	moi
fil	NOUN	fil
m'	PRON	je
ont	VERB	avoir
tolut	VERB	tolir
Ripemonde	NOUN	riphement
un	DET	un
men	DET	mon
chastel	NOUN	chastel
,	PUNCT	,
et	CCONJ	et
me	PRON	je
beent	VERB	bëer
a	ADP	a
deseriter	VERB	deserter
.	PUNCT	.
Dame	NOUN	dame
,	PUNCT	,
pour	ADP	pour
Dieu	PROPN	dieu
,	PUNCT	,
or	NOUN	or
i	ADV	i
metez	VERB	metre
conseil	NOUN	conseil
,	PUNCT	,
car	CCONJ	car
je	PRON	je
suys	VERB	suis
vo	PRON	votre
fame	NOUN	feme
lige	ADJ	lige
,	PUNCT	,
et	CCONJ	et
suis	VERB	estre
cousine	NOUN	cosin
germaine	ADJ	germain
au	ADP.DET	a.le
roy	NOUN	roi
,	PUNCT	,
et	CCONJ	et
si	ADV	si
suys	VERB	suis
preste	NOUN	prester
et	CCONJ	et
appareillie	VERB	appareiller
de	ADP	de
croire	VERB	croire
vostre	DET	vostre
conseil	NOUN	conseil
et	CCONJ	et
de	ADP	de
metre	VERB	metre
toute	DET	tout
ma	DET	mon
terre	NOUN	terre
en	ADP	en
vostre	DET	vostre
main	NOUN	main
.	PUNCT	.
-	PUNCT	-
Dame	NOUN	dame
,	PUNCT	,
dit	VERB	dire
la	DET	le
royne	NOUN	roine
,	PUNCT	,
vous	PRON	vous
parlerez	VERB	parler
au	ADP.DET	a.le
conte	NOUN	comte
de	ADP	de
Poitiers	NOUN	poitiers
et	CCONJ	et
au	ADP.DET	a.le
conte	NOUN	comte
d'	ADP	de
Anjo	PROPN	anjor
,	PUNCT	,
et	CCONJ	et
je	PRON	je
lor	DET	lor
manderays	ADJ	mander
entresait	VERB	entresait
qu'	SCONJ	que
il	PRON	il
i	ADV	i
metent	VERB	metre
conseil	NOUN	conseil
.	PUNCT	.
