PREMIERE	ADV	premier
gaingné	VERB	gagner
le	DET	le
pié	NOUN	pié
de	ADP	de
la	DET	le
tour	DET	tour
,	PUNCT	,
la	DET	le
place	NOUN	place
est	VERB	estre
nostre	DET	notre
.	PUNCT	.
Et	CCONJ	et
vous	PRON	vous
diray	VERB	dire
comment	ADV	comment
il	PRON	il
est	VERB	estre
vray	ADJ	vrai
que	SCONJ	que
le	DET	le
guet	NOUN	guet
ne	ADV	ne
voit	VERB	vëoir
point	NOUN	point
le	DET	le
triangle	NOUN	treignal
et	CCONJ	et
regarde	VERB	regarder
par	ADP	par
une	DET	un
fenestre	NOUN	fenestre
de	ADP	de
l'	DET	le
autre	ADJ	autre
costé	NOUN	côté
.	PUNCT	.
Si	ADV	si
les	DET	le
pourrons	NOUN	pouvoir
tenir	VERB	tenir
au	ADP.DET	a.le
collet	VERB	collet
avant	ADV	avant
qu'	SCONJ	que
ilz	PRON	il
nous	PRON	nous
apperchoyvent	VERB	apercevoir
;	PUNCT	;
car	CCONJ	car
ilz	PRON	il
ne	ADV	ne
nous	PRON	nous
pourront	VERB	pouvoir
veoir	VERB	vëoir
pour	ADP	pour
la	DET	le
grosseur	NOUN	grosque
de	ADP	de
la	DET	le
tour	DET	tour
et	CCONJ	et
ne	ADV	ne
pourront	VERB	pouvoir
rien	NOUN	rien
ouyr	VERB	ouïr
pour	ADP	pour
le	DET	le
bruit	NOUN	bruit
et	CCONJ	et
impetuosité	NOUN	impostier
de	ADP	de
l'	DET	le
eaue	NOUN	eau
d'	ADP	de
un	DET	un
mollin	NOUN	molir
qui	PRON	qui
est	VERB	estre
de	ADP	de
l'	DET	le
autre	ADJ	autre
costé	NOUN	côté
.	PUNCT	.
Après	ADP	après
faudra	VERB	falir
avoir	VERB	avoir
un	DET	un
homme	NOUN	homme
,	PUNCT	,
qui	PRON	qui
sache	VERB	savoir
jouer	VERB	jouer
d'	ADP	de
un	DET	un
bourdon	NOUN	bourdon
,	PUNCT	,
et	CCONJ	et
une	DET	un
eschelle	NOUN	échelle
de	ADP	de
corde	NOUN	corde
qui	PRON	qui
sera	VERB	estre
debout	ADV	debout
et	CCONJ	et
qui	PRON	qui
sera	VERB	estre
pour	ADP	pour
tout	DET	tout
recouvrer	VERB	recouvrer
,	PUNCT	,
si	ADV	si
celles	DET	cil
de	ADP	de
boys	NOUN	bois
rompent	VERB	rompre
;	PUNCT	;
ce	PRON	ce
qui	PRON	qui
advient	VERB	advenir
souvent	DET	souvent
quand	CCONJ	quand
on	PRON	on
les	DET	le
charge	NOUN	charge
ung	DET	un
pou	ADV	peu
trop	ADV	trop
;	PUNCT	;
et	CCONJ	et
celles	DET	cil
de	ADP	de
corde	NOUN	corde
ne	ADV	ne
rompent	VERB	rompre
jamais	ADV	jamais
.	PUNCT	.
»	PUNCT	"
Après	ADP	après
ces	DET	ce
parolles	NOUN	parole
,	PUNCT	,
respondit	VERB	répondre
le	DET	le
cappitaine	NOUN	capitaine
qu'	SCONJ	que
il	PRON	il
avoit	VERB	avoir
bien	NOUN	bien
dit	VERB	dire
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
restoit	VERB	restre
que	SCONJ	que
du	ADP.DET	de.le
faire	VERB	faire
.	PUNCT	.
Et	CCONJ	et
dist	VERB	dire
au	ADP.DET	a.le
regars	NOUN	regard
des	ADP.DET	de.le
habillemens	NOUN	habillement
nécessaires	NOUN	nécessaité
:	PUNCT	:
«	PUNCT	"
J'	PRON	je
en	ADP	en
ay	VERB	avoir
de	ADP	de
bons	ADJ	bon
et	CCONJ	et
tous	DET	tout
neufz	NOUN	neuf
;	PUNCT	;
si	ADV	si
les	DET	le
feray	VERB	faire
mettre	VERB	mettre
à	ADP	à
point	NOUN	point
,	PUNCT	,
adfin	ADV	afin
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
y	ADV	y
ait	VERB	avoir
que	SCONJ	que
redire	VERB	redire
et	CCONJ	et
feray	VERB	faire
resserrer	VERB	resserrer
les	DET	le
crampons	NOUN	crampon
de	ADP	de
mes	DET	mais
eschelles	NOUN	échelle
de	ADP	de
bois	NOUN	bois
;	PUNCT	;
feray	VERB	faire
noirsir	VERB	noirrois
les	DET	le
tronchons	NOUN	tronchan
et	CCONJ	et
renouveller	VERB	renouveler
les	DET	le
roullons	NOUN	roulon
tellement	NOUN	tellement
qu'	SCONJ	que
ilz	PRON	il
ne	ADV	ne
feront	VERB	faire
point	NOUN	point
de	ADP	de
bruit	NOUN	bruit
.	PUNCT	.
Aussi	ADV	aussi
feray	VERB	faire
habiller	VERB	habiller
mes	DET	mais
tenailles	NOUN	tenaille
,	PUNCT	,
mes	DET	mais
cyseaulx	NOUN	ciseau
et	CCONJ	et
toutes	DET	tout
mes	DET	mais
chevilles	NOUN	cheville
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
s'	DET	soi
il	PRON	il
y	ADV	y
a	ADP	a
haye	NOUN	haie
à	ADP	à
passer	VERB	passer
,	PUNCT	,
j'	PRON	je
ay	VERB	avoir
des	ADP.DET	de.le
solliers	NOUN	solir
et	CCONJ	et
des	ADP.DET	de.le
treteaulx	NOUN	treteller
propres	NOUN	propre
à	ADP	à
ce	PRON	ce
.	PUNCT	.
Mais	CCONJ	mais
il	PRON	il
fault	NOUN	falloir
adviser	VERB	aviser
quelz	ADJ	quel
gens	NOUN	gens
nous	PRON	nous
finerons	NOUN	finer
et	CCONJ	et
en	ADP	en
quel	DET	quel
nombre	NOUN	nombre
.	PUNCT	.
»	PUNCT	"
-	PUNCT	-
«	PUNCT	"
Par	ADP	par
ma	DET	mon
foy	NOUN	foi
,	PUNCT	,
dist	VERB	dire
le	DET	le
Jouvencel	PROPN	jouvenceau
,	PUNCT	,
il	PRON	il
fault	NOUN	falloir
trois	DET	trois
cens	DET	cent
lances	NOUN	lance
du	ADP.DET	de.le
moins	ADV	moins
,	PUNCT	,
et	CCONJ	et
aussi	ADV	aussi
ce	PRON	ce
sera	VERB	estre
assez	ADV	assez
.	PUNCT	.
Et	CCONJ	et
,	PUNCT	,
se	PRON	se
nous	PRON	nous
sommes	NOUN	somme
une	DET	un
fois	NOUN	fois
au	ADP.DET	a.le
hault	ADJ	haut
de	ADP	de
la	DET	le
tour	DET	tour
,	PUNCT	,
nous	PRON	nous
prendrons	VERB	prendre
le	DET	le
guet	NOUN	guet
et	CCONJ	et
ne	ADV	ne
le	DET	le
tuerons	NOUN	tuer
point	NOUN	point
;	PUNCT	;
nous	PRON	nous
le	DET	le
ferons	NOUN	faire
tousjours	ADV	toujours
parler	VERB	parler
,	PUNCT	,
comme	SCONJ	comme
il	PRON	il
a	ADP	a
acoustumé	VERB	accoutumer
.	PUNCT	.
Ainsi	ADV	ainsi
homme	NOUN	homme
ne	ADV	ne
s'	DET	soi
appercevra	VERB	apercevoir
de	ADP	de
nostre	DET	notre
fait	VERB	faire
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
l'	DET	le
arrière	ADV	arrière
-	PUNCT	-
guet	NOUN	guet
viendra	VERB	venir
nous	PRON	nous
le	DET	le
prendrons	VERB	prendre
sans	NOUN	sans
bruyt	NOUN	bruit
,	PUNCT	,
s'	DET	soi
il	PRON	il
se	PRON	se
puet	VERB	pöoir
faire	VERB	faire
.	PUNCT	.
Si	ADV	si
nous	PRON	nous
faillons	NOUN	faillos
et	CCONJ	et
il	PRON	il
crie	NOUN	crier
à	ADP	à
l'	DET	le
arme	NOUN	armer
,	PUNCT	,
si	ADV	si
ne	ADV	ne
seront	VERB	estre
jamais	ADV	jamais
leurs	DET	leur
gens	NOUN	gens
montez	VERB	monter
à	ADP	à
heure	NOUN	heure
que	SCONJ	que
nous	PRON	nous
n'	ADV	ne
ayons	VERB	avoir
gaigné	VERB	gagner
la	DET	le
muraille	NOUN	muraille
.	PUNCT	.
Puis	NOUN	puis
après	ADV	après
gaignerons	NOUN	gagner
le	DET	le
portail	NOUN	portail
de	ADP	de
devers	ADP	devers
la	DET	le
ville	NOUN	ville
et	CCONJ	et
devallerons	VERB	devalers
trente	DET	trente
ou	CCONJ	ou
quarante	DET	quarante
hommes	NOUN	homme
et	CCONJ	et
laisserons	NOUN	laisser
gardes	NOUN	garde
au	ADP.DET	a.le
portail	NOUN	portail
.	PUNCT	.
Sy	ADV	si
yrons	NOUN	aller
ouvrir	VERB	ouvrir
la	DET	le
porte	NOUN	porte
des	ADP.DET	de.le
champs	NOUN	champ
en	ADP	en
despit	NOUN	despit
de	ADP	de
tout	DET	tout
le	DET	le
monde	NOUN	monde
avec	ADP	avec
nos	PRON	nos
turcquoises	NOUN	trousquer
,	PUNCT	,
ciseaulx	NOUN	cisaut
et	CCONJ	et
tenailles	NOUN	tenaille
.	PUNCT	.
»	PUNCT	"
-	PUNCT	-
«	PUNCT	"
Or	ADV	or
ça	ADV	ça
,	PUNCT	,
dist	VERB	dire
le	DET	le
Cappitaine	NOUN	capitaine
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
très	ADV	très
bien	NOUN	bien
dit	VERB	dire
et	CCONJ	et
bien	NOUN	bien
advisé	NOUN	aviser
.	PUNCT	.
Mais	CCONJ	mais
parlons	NOUN	parler
et	CCONJ	et
advisons	VERB	aviser
où	ADV	où
nous	PRON	nous
trouverons	NOUN	trouver
nos	PRON	nos
gens	NOUN	gens
.	PUNCT	.
Premièrement	PROPN	premièrement
nous	PRON	nous
trouverons	NOUN	trouver
en	ADP	en
ceste	DET	cest
place	NOUN	place
de	ADP	de
quatre-vingts	DET	quatre-vingts
à	ADP	à
cent	DET	cent
hommes	NOUN	homme
,	PUNCT	,
tant	ADV	tant
à	ADP	à
pié	NOUN	pié
comme	SCONJ	comme
à	ADP	à
cheval	NOUN	cheval
,	PUNCT	,
et	CCONJ	et
la	DET	le
place	NOUN	place
gardée	NOUN	garder
:	PUNCT	:
car	CCONJ	car
je	PRON	je
feray	VERB	faire
demourer	VERB	demeurer
tous	DET	tout
ceulx	PRON	cil
qui	PRON	qui
ont	VERB	avoir
acoustumé	VERB	accoutumer
d'	ADP	de
aller	VERB	aller
au	ADP.DET	a.le
bois	NOUN	bois
ou	CCONJ	ou
au	ADP.DET	a.le
labour	NOUN	labour
et	CCONJ	et
garderont	VERB	garder
la	DET	le
place	NOUN	place
.	PUNCT	.
Puis	NOUN	puis
envoyerons	VERB	envoyer
querir	VERB	quérir
Foullières	PROPN	foullières
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
aux	ADP.DET	à.le
Caves	VERB	cave
,	PUNCT	,
qui	PRON	qui
nous	PRON	nous
amenera	VERB	amener
quelque	DET	quelque
soixante	DET	soixante
hommes	NOUN	homme
.	PUNCT	.
Nous	PRON	nous
trouverons	NOUN	trouver
aussi	ADV	aussi
de	ADP	de
gens	NOUN	gens
de	ADP	de
païs	NOUN	päis
autres	PRON	autre
quatre-vingts	DET	quatre-vingts
ou	CCONJ	ou
cent	DET	cent
hommes	NOUN	homme
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
assavoir	VERB	assavoir
,	PUNCT	,
Gallebrun	PROPN	gallebrun
,	PUNCT	,
Jehan	PROPN	jean
Hamon	PROPN	hamon
et	CCONJ	et
toute	DET	tout
leur	DET	leur
sieute	ADJ	sëoir
.	PUNCT	.
Ainsi	ADV	ainsi
serons	NOUN	estre
environ	ADP	environ
deux	DET	deux
cens	DET	cent
hommes	NOUN	homme
au	ADP.DET	a.le
plus	ADV	plus
.	PUNCT	.
Mais	CCONJ	mais
ce	PRON	ce
n'	ADV	ne
est	VERB	estre
pas	NOUN	pas
assés	ADV	assez
.	PUNCT	.
Touteffois	ADV	toutefois
,	PUNCT	,
se	PRON	se
nous	PRON	nous
demandons	VERB	demander
aide	NOUN	aider
à	ADP	à
ces	DET	ce
grans	ADJ	grand
seigneurs	NOUN	seigneur
du	ADP.DET	de.le
payz	NOUN	pays
,	PUNCT	,
et	CCONJ	et
il	PRON	il
vient	VERB	venir
à	ADP	à
leur	DET	leur
congnoissance	NOUN	connaissance
,	PUNCT	,
se	PRON	se
ilz	PRON	il
y	ADV	y
sont	VERB	estre
,	PUNCT	,
ilz	PRON	il
auront	VERB	avoir
tout	DET	tout
l'	DET	le
honneur	NOUN	honneur
et	CCONJ	et
le	DET	le
prouffit	NOUN	profit
et	CCONJ	et
nous	PRON	nous
n'	ADV	ne
en	ADP	en
aurons	VERB	avoir
que	SCONJ	que
la	DET	le
paine	NOUN	peine
et	CCONJ	et
le	DET	le
travail	NOUN	travail
;	PUNCT	;
pour	ADP	pour
ce	PRON	ce
vault	VERB	valoir
mieux	ADV	mieux
qu'	SCONJ	que
ilz	PRON	il
n'	ADV	ne
en	ADP	en
sachent	VERB	savoir
riens	NOUN	rien
.	PUNCT	.
Mais	CCONJ	mais
nous	PRON	nous
avons	VERB	avoir
icy	ADV	ici
près	NOUN	près
monseigneur	NOUN	monseigneur
de	ADP	de
Rocqueton	PROPN	roqueton
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
bon	ADJ	bon
homme	NOUN	homme
,	PUNCT	,
qui	PRON	qui
nous	PRON	nous
fournyra	VERB	forir
bien	NOUN	bien
quelque	DET	quelque
cent	DET	cent
hommes	NOUN	homme
.	PUNCT	.
Si	ADV	si
le	DET	le
vault	VERB	valoir
mieux	ADV	mieux
mander	VERB	mander
et	CCONJ	et
lui	PRON	lui
donner	VERB	donner
quelque	DET	quelque
quartier	ADJ	quartier
en	ADP	en
la	DET	le
ville	NOUN	ville
,	PUNCT	,
se	PRON	se
nous	PRON	nous
en	ADP	en
venons	VERB	venir
au	ADP.DET	a.le
-	PUNCT	-
dessus	ADV	dessus
.	PUNCT	.
»	PUNCT	"
-	PUNCT	-
«	PUNCT	"
Vrayement	NOUN	vraiment
,	PUNCT	,
dist	VERB	dire
le	DET	le
Jouvencel	PROPN	jouvenceau
,	PUNCT	,
cappitaine	NOUN	capitaine
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
très	ADV	très
bien	NOUN	bien
advisé	NOUN	aviser
.	PUNCT	.
Mais	CCONJ	mais
il	PRON	il
faut	VERB	falir
que	SCONJ	que
vous	PRON	vous
determinez	VERB	determiner
le	DET	le
jour	NOUN	jour
que	SCONJ	que
ce	PRON	ce
sera	VERB	estre
,	PUNCT	,
avant	ADV	avant
qu'	SCONJ	que
on	PRON	on
le	DET	le
leur	DET	leur
voise	NOUN	aler
dire	VERB	dire
.	PUNCT	.
Si	ADV	si
est	VERB	estre
neccessité	NOUN	nécessité
que	SCONJ	que
ce	PRON	ce
soit	VERB	estre
au	ADP.DET	a.le
jour	NOUN	jour
que	SCONJ	que
la	DET	le
lune	NOUN	lune
ne	ADV	ne
soit	VERB	estre
pas	NOUN	pas
plaine	ADJ	plein
,	PUNCT	,
mais	NOUN	mais
qu'	SCONJ	que
on	PRON	on
y	ADV	y
puisse	VERB	pöoir
chevaulcer	NOUN	chevaucher
deux	DET	deux
ou	CCONJ	ou
trois	DET	trois
heures	NOUN	heure
,	PUNCT	,
adfin	ADV	afin
que	SCONJ	que
nous	PRON	nous
ne	ADV	ne
soyons	NOUN	estre
descouvers	NOUN	descovrir
par	ADP	par
les	DET	le
gens	NOUN	gens
du	ADP.DET	de.le
païs	NOUN	päis
.	PUNCT	.
Car	CCONJ	car
ce	PRON	ce
sont	VERB	estre
tous	DET	tout
villaiges	NOUN	village
entour	ADP	entour
.	PUNCT	.
Et	CCONJ	et
me	PRON	je
semble	NOUN	sembler
que	SCONJ	que
mardy	NOUN	mardi
prouchain	NOUN	prochain
la	DET	le
lune	NOUN	lune
sera	VERB	estre
droictement	ADV	droitarme
en	ADP	en
bon	ADJ	bon
point	NOUN	point
pour	ADP	pour
faire	VERB	faire
nostre	DET	notre
emprinse	NOUN	emprendre
.	PUNCT	.
»	PUNCT	"
-	PUNCT	-
«	PUNCT	"
En	ADP	en
bonne	ADJ	bon
foy	NOUN	foi
,	PUNCT	,
dist	VERB	dire
le	DET	le
cappitaine	NOUN	capitaine
,	PUNCT	,
il	PRON	il
sera	VERB	estre
mardy	NOUN	mardi
la	DET	le
feste	NOUN	fête
des	ADP.DET	de.le
Innocens	NOUN	innecon
;	PUNCT	;
je	PRON	je
n'	ADV	ne
y	ADV	y
entreray	VERB	entrer
ja	ADV	ja
ce	PRON	ce
jour	NOUN	jour
.	PUNCT	.
Mais	CCONJ	mais
mercredy	NOUN	mercredi
,	PUNCT	,
soit	VERB	estre
.	PUNCT	.
Si	ADV	si
avons	VERB	avoir
six	DET	six
jours	NOUN	jour
d'	ADP	de
espace	NOUN	espace
pour	ADP	pour
assembler	VERB	assembler
nos	PRON	nos
gens	NOUN	gens
et	CCONJ	et
mettre	VERB	mettre
à	ADP	à
point	NOUN	point
nos	PRON	nos
besongnes	ADJ	besogne
.	PUNCT	.
»	PUNCT	"
Ainsi	ADV	ainsi
fut	VERB	être
le	DET	le
jour	NOUN	jour
establi	VERB	establir
entre	ADP	entre
eulx	PRON	eux
et	CCONJ	et
conclud	VERB	conclure
que	SCONJ	que
le	DET	le
mercredy	NOUN	mercredi
seroit	VERB	estre
l'	DET	le
entreprinse	NOUN	entreprendre
de	ADP	de
la	DET	le
ville	NOUN	ville
de	ADP	de
Crathor	PROPN	crathor
.	PUNCT	.
Et	CCONJ	et
,	PUNCT	,
ces	DET	ce
parolles	NOUN	parole
dittes	VERB	dire
,	PUNCT	,
se	PRON	se
departirent	VERB	departir
jusques	ADP	jusque
au	ADP.DET	a.le
lendemain	NOUN	lendemain
,	PUNCT	,
qui	PRON	qui
fut	VERB	être
jeudy	NOUN	jeudi
,	PUNCT	,
et	CCONJ	et
se	PRON	se
tira	VERB	tirer
chacun	DET	chacun
en	ADP	en
sa	DET	son
chambre	NOUN	chambre
.	PUNCT	.
Le	DET	le
lendemain	NOUN	lendemain
au	ADP.DET	a.le
matin	NOUN	matin
,	PUNCT	,
parlerent	VERB	parler
de	ADP	de
rechief	NOUN	rechief_(de)
ensemble	ADV	ensemble
le	DET	le
Cappitaine	NOUN	capitaine
et	CCONJ	et
le	DET	le
Jouvencel	PROPN	jouvenceau
,	PUNCT	,
et	CCONJ	et
envoierent	VERB	envoyer
certains	ADJ	certain
messaiges	NOUN	message
à	ADP	à
ceulx	PRON	cil
dont	PRON	dont
ilz	PRON	il
avoient	VERB	avoir
parlé	VERB	parler
le	DET	le
jour	NOUN	jour
de	ADP	de
devant	ADP	devant
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
assavoir	VERB	assavoir
,	PUNCT	,
au	ADP.DET	a.le
sire	NOUN	seignor
de	ADP	de
Rocqueton	PROPN	roqueton
,	PUNCT	,
Foullières	PROPN	foullières
et	CCONJ	et
Gallebrun	PROPN	gallebrun
,	PUNCT	,
leur	DET	leur
dire	VERB	dire
et	CCONJ	et
denuncer	VERB	donner
l'	DET	le
appointement	NOUN	appointement
qu'	SCONJ	que
ilz	PRON	il
avoient	VERB	avoir
prins	NOUN	prendre
,	PUNCT	,
et	CCONJ	et
en	ADP	en
quel	DET	quel
lieu	NOUN	lieu
ilz	PRON	il
se	PRON	se
devoient	VERB	devoir
rendre	VERB	rendre
à	ADP	à
eulx	PRON	eux
,	PUNCT	,
et	CCONJ	et
le	DET	le
jour	NOUN	jour
.	PUNCT	.
Si	ADV	si
manderent	VERB	mander
au	ADP.DET	a.le
sire	NOUN	seignor
de	ADP	de
Roqueton	PROPN	roqueton
qu'	SCONJ	que
il	PRON	il
se	PRON	se
rendist	VERB	rendre
à	ADP	à
la	DET	le
Vannaiz	NOUN	vannaiz
à	ADP	à
jour	NOUN	jour
couchant	VERB	couchier
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
venist	VERB	venir
point	NOUN	point
devers	ADP	devers
eulx	PRON	eux
à	ADP	à
Luc	PROPN	luc
,	PUNCT	,
de	ADP	de
paour	NOUN	peur
qu'	SCONJ	que
on	PRON	on
ne	ADV	ne
se	PRON	se
doubtast	VERB	douter
d'	ADP	de
aucune	DET	aucun
chose	NOUN	chose
.	PUNCT	.
Manderent	PROPN	mander
aussi	ADV	aussi
à	ADP	à
Foullières	PROPN	foullières
,	PUNCT	,
à	ADP	à
Gallebrun	PROPN	gallebrun
et	CCONJ	et
à	ADP	à
Jehan	PROPN	jean
Hamon	PROPN	hamon
qu'	SCONJ	que
ilz	PRON	il
se	PRON	se
rendissent	VERB	rendre
en	ADP	en
la	DET	le
Grant-Lande	PROPN	grant-candle
.	PUNCT	.
Et	CCONJ	et
sur	ADP	sur
ce	PRON	ce
partirent	VERB	partir
les	DET	le
messaiges	NOUN	message
et	CCONJ	et
firent	VERB	faire
ce	PRON	ce
qui	PRON	qui
leur	DET	leur
estoit	VERB	estre
chargé	VERB	charger
.	PUNCT	.
Puis	NOUN	puis
manda	VERB	mander
le	DET	le
Cappitaine	NOUN	capitaine
au	ADP.DET	a.le
Mareschal	NOUN	maréchal
,	PUNCT	,
à	ADP	à
Piètres	NOUN	piètres
et	CCONJ	et
à	ADP	à
Gervaise	PROPN	gervaise
Nardereau	PROPN	narderes
qu'	SCONJ	que
ilz	PRON	il
venissent	VERB	venir
parler	VERB	parler
à	ADP	à
lui	PRON	lui
;	PUNCT	;
ce	PRON	ce
qu'	SCONJ	que
ilz	PRON	il
firent	VERB	faire
incontinent	NOUN	incontinent
.	PUNCT	.
Et	CCONJ	et
firent	VERB	faire
serment	NOUN	serment
au	ADP.DET	a.le
Cappitaine	NOUN	capitaine
de	ADP	de
celer	VERB	celer
la	DET	le
besogne	ADJ	besogne
et	CCONJ	et
de	ADP	de
faire	VERB	faire
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
leur	DET	leur
ordonneroit	VERB	ordonner
;	PUNCT	;
et	CCONJ	et
leur	DET	leur
pria	VERB	priier
qu'	SCONJ	que
ilz	PRON	il
tenissent	VERB	tenir
la	DET	le
chose	NOUN	chose
secrette	NOUN	sercette
,	PUNCT	,
en	ADP	en
leur	DET	leur
remonstrant	VERB	remontrer
que	SCONJ	que
,	PUNCT	,
soit	VERB	estre
en	ADP	en
paix	NOUN	paix
ou	CCONJ	ou
en	ADP	en
guerre	NOUN	guerre
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
une	DET	un
belle	ADJ	beau
chose	NOUN	chose
que	SCONJ	que
d'	ADP	de
estre	VERB	estre
secret	NOUN	sercer
et	CCONJ	et
grant	ADJ	grant
recommandacion	NOUN	recommandacier
que	SCONJ	que
de	ADP	de
povoir	NOUN	pouvoir
parler	VERB	parler
de	ADP	de
ce	PRON	ce
qu'	SCONJ	que
on	PRON	on
a	ADP	a
proposé	NOUN	proposer
de	ADP	de
faire	VERB	faire
.	PUNCT	.
Puis	NOUN	puis
leur	DET	leur
ordonna	VERB	ordonner
que	SCONJ	que
le	DET	le
mercredy	NOUN	mercredi
au	ADP.DET	a.le
matin	NOUN	matin
s'	DET	soi
en	ADP	en
allassent	VERB	aller
à	ADP	à
Gervaise	PROPN	gervaise
atout	ADP	atout
vingt	DET	vingt
chevaulx	NOUN	cheval
courir	VERB	courir
jusques	ADP	jusque
à	ADP	à
la	DET	le
Vannais	NOUN	vannais
pour	ADP	pour
batre	VERB	batre
le	DET	le
païs	NOUN	päis
,	PUNCT	,
adfin	ADV	afin
que	SCONJ	que
,	PUNCT	,
s'	DET	soi
il	PRON	il
y	ADV	y
avoit	VERB	avoir
nulz	DET	nul
adventuriers	NOUN	aventure
sur	ADP	sur
les	DET	le
champs	NOUN	champ
,	PUNCT	,
qu'	SCONJ	que
ilz	PRON	il
s'	DET	soi
enfouyssent	VERB	enfuser
.	PUNCT	.
«	PUNCT	"
Et	CCONJ	et
par	ADP	par
ce	PRON	ce
moyen	NOUN	moyen
ne	ADV	ne
sera	VERB	estre
bruit	NOUN	bruit
que	SCONJ	que
de	ADP	de
vingt	DET	vingt
chevaulx	NOUN	cheval
et	CCONJ	et
nul	DET	nul
ne	ADV	ne
se	PRON	se
doubtera	VERB	douter
de	ADP	de
notre	ADJ	notre
entreprinse	NOUN	entreprendre
.	PUNCT	.
Car	CCONJ	car
,	PUNCT	,
sitost	ADV	sëoir
que	SCONJ	que
les	DET	le
gens	NOUN	gens
du	ADP.DET	de.le
plat	ADJ	plat
païs	NOUN	päis
sauront	VERB	savoir
vostre	DET	vostre
venue	VERB	venir
,	PUNCT	,
ilz	PRON	il
se	PRON	se
retireront	VERB	retirer
et	CCONJ	et
s'	DET	soi
enfuieront	VERB	enfuire
.	PUNCT	.
Et	CCONJ	et
ainsi	ADV	ainsi
ne	ADV	ne
pourra	VERB	pouvoir
estre	VERB	estre
descouverte	VERB	descovrir
la	DET	le
compaignie	NOUN	compagnie
du	ADP.DET	de.le
sire	NOUN	seignor
de	ADP	de
Rocqueton	PROPN	roqueton
ne	ADV	ne
des	ADP.DET	de.le
autres	PRON	autre
,	PUNCT	,
qui	PRON	qui
se	PRON	se
doivent	VERB	devoir
rendre	VERB	rendre
mercredy	NOUN	mercredi
là	ADV	là
où	ADV	où
nous	PRON	nous
leur	DET	leur
avons	VERB	avoir
mandé	VERB	mander
.	PUNCT	.
»	PUNCT	"
Puis	NOUN	puis
dist	VERB	dire
le	DET	le
Cappitaine	NOUN	capitaine
au	ADP.DET	a.le
Mareschal	NOUN	maréchal
:	PUNCT	:
«	PUNCT	"
Or	ADV	or
avant	ADV	avant
je	PRON	je
vous	PRON	vous
prie	VERB	priier
que	SCONJ	que
,	PUNCT	,
le	DET	le
jour	NOUN	jour
venu	VERB	venir
,	PUNCT	,
vous	PRON	vous
façiez	VERB	faire
bonne	ADJ	bon
dilligence	NOUN	diligence
et	CCONJ	et
que	SCONJ	que
plus	ADV	plus
n'	ADV	ne
en	ADP	en
soit	VERB	estre
parlé	VERB	parler
jusques	ADP	jusque
au	ADP.DET	a.le
faire	VERB	faire
,	PUNCT	,
adfin	ADV	afin
que	SCONJ	que
aucun	DET	aucun
ne	ADV	ne
s'	DET	soi
en	ADP	en
apparçoive	VERB	apercevoir
.	PUNCT	.
Et	CCONJ	et
le	DET	le
Jouvencel	PROPN	jouvenceau
et	CCONJ	et
moy	PRON	moi
ferons	NOUN	faire
de	ADP	de
nostre	DET	notre
costé	NOUN	côté
ainsi	ADV	ainsi
qu'	SCONJ	que
il	PRON	il
appartendra	VERB	appartenir
;	PUNCT	;
et	CCONJ	et
nous	PRON	nous
en	ADP	en
irons	NOUN	aler
si	ADV	si
peu	ADV	peu
de	ADP	de
gens	NOUN	gens
de	ADP	de
cheval	NOUN	cheval
comme	SCONJ	comme
nous	PRON	nous
sommes	NOUN	somme
avec	ADP	avec
nos	PRON	nos
gens	NOUN	gens
de	ADP	de
pié	NOUN	pié
.	PUNCT	.
Et	CCONJ	et
ferons	NOUN	faire
porter	VERB	porter
nos	PRON	nos
eschielles	NOUN	échelle
avec	ADP	avec
nous	PRON	nous
et	CCONJ	et
aussi	ADV	aussi
tous	DET	tout
les	DET	le
autres	PRON	autre
habillemens	NOUN	habillement
qui	PRON	qui
nous	PRON	nous
sont	VERB	estre
necessaires	ADJ	nécessaire
,	PUNCT	,
tellement	NOUN	tellement
que	SCONJ	que
,	PUNCT	,
se	PRON	se
Dieu	PROPN	dieu
plaist	NOUN	plaire
,	PUNCT	,
nous	PRON	nous
arriverons	NOUN	arriver
en	ADP	en
la	DET	le
Grant-Lande	PROPN	grant-candle
environ	ADP	environ
dix	DET	dix
heures	NOUN	heure
au	ADP.DET	a.le
soir	NOUN	soir
.	PUNCT	.
Or	ADV	or
allez	VERB	aller
et	CCONJ	et
vous	PRON	vous
disposez	VERB	disposer
;	PUNCT	;
et	CCONJ	et
je	PRON	je
penseray	VERB	penser
en	ADP	en
oultre	ADP	outre
ce	PRON	ce
qui	PRON	qui
