Prologue	NOUN	prologue
La	DET	le
grant	ADJ	grant
dulçur	NOUN	doux
,	PUNCT	,
l'	DET	le
amistié	NOUN	amitié
K'	CCONJ	que
ele	PRON	il
lui	PRON	lui
mustra	VERB	moustre
par	ADP	par
sa	DET	son
pitié	NOUN	pitié
?	PUNCT	?
Tuit	DET	tot
ensement	ADV	ensement
cum	SCONJ	comme
mere	NOUN	mere
enfant	NOUN	enfant
Nurrist	PROPN	nurrer
,	PUNCT	,
sun	DET	son
cher	ADJ	cher
fiz	NOUN	fils
aleitant	VERB	aler
,	PUNCT	,
Quant	SCONJ	cant
ele	PRON	il
ses	DET	son
mameles	NOUN	mamele
li	DET	le
dune	PRON	donner
,	PUNCT	,
Od	ADP	o
duz	NOUN	deus
beisirs	VERB	baissier
,	PUNCT	,
k'	SCONJ	que
ele	PRON	il
abandune	VERB	abandoner
,	PUNCT	,
Tut	DET	tout
si	ADV	si
e	CCONJ	et
mut	VERB	mout
plus	ADV	plus
ducement	NOUN	docmer
Li	DET	le
fist	VERB	faire
ele	PRON	il
asuagement	NOUN	assaumer
:	PUNCT	:
Dunat	VERB	donner
lui	PRON	lui
ses	DET	son
duces	NOUN	duc
mameles	NOUN	mamele
,	PUNCT	,
Ki	PRON	qui
sunt	VERB	être
gloriuses	ADJ	glorieux
e	CCONJ	et
beles	ADJ	bel
,	PUNCT	,
Od	ADP	o
les	DET	le
mameles	NOUN	mamele
duz	NOUN	deus
beisiers	VERB	baisier
E	CCONJ	et
duz	NOUN	deus
diz	NOUN	dire
e	CCONJ	et
dit	VERB	dire
:	PUNCT	:
«	PUNCT	"
Ami	NOUN	ami
chiers	ADJ	chier
!	PUNCT	!
Alaitiez	VERB	alété
,	PUNCT	,
cher	ADJ	cher
fiz	NOUN	fils
,	PUNCT	,
alaitiez	VERB	alité
Maimes	NOUN	mame
les	DET	le
mameles	NOUN	mamele
,	PUNCT	,
saciez	VERB	savoir
,	PUNCT	,
Ke	PRON	que
Jhesus	PROPN	jesus
,	PUNCT	,
mis	VERB	metre
fiz	NOUN	fils
,	PUNCT	,
aleitad	VERB	aler
,	PUNCT	,
Ki	PRON	qui
ses	DET	son
amis	NOUN	ami
d'	ADP	de
enfern	NOUN	enfer
jetat	NOUN	jeter
.	PUNCT	.
Jhesus	PROPN	jesus
Crist	PROPN	crist
,	PUNCT	,
mis	VERB	metre
fiz	NOUN	fils
,	PUNCT	,
veirement	NOUN	voirement
,	PUNCT	,
Ki	PRON	qui
sires	NOUN	seignor
est	VERB	estre
de	ADP	de
tute	DET	tout
gent	NOUN	gent
,	PUNCT	,
II	ADJ	it
les	DET	le
alaita	VERB	aler
;	PUNCT	;
jol	NOUN	joul
nurri	VERB	nurre
.	PUNCT	.
Or	ADV	or
les	DET	le
alaitiez	VERB	alité
,	PUNCT	,
cher	ADJ	cher
ami	NOUN	ami
!	PUNCT	!
N'	ADV	ne
est	VERB	estre
dreit	NOUN	dret
ke	SCONJ	que
les	DET	le
levres	NOUN	levre
mal	NOUN	mal
aient	VERB	avoir
,	PUNCT	,
Ki	PRON	qui
tantes	NOUN	tant
feiz	NOUN	faire
de	ADP	de
diz	NOUN	dire
m'	PRON	je
apaient	VERB	apaintre
,	PUNCT	,
Ki	PRON	qui
tantes	NOUN	tant
feiz	NOUN	faire
bel	ADJ	bel
me	PRON	je
saluent	VERB	salüer
,	PUNCT	,
Ki	PRON	qui
tantes	NOUN	tant
feiz	NOUN	faire
en	ADP	en
bien	NOUN	bien
se	PRON	se
muent	VERB	mout
!	PUNCT	!
»	PUNCT	"
A	ADP	a
la	DET	le
voiz	NOUN	voiz
sainte	ADJ	saint
Marie	PROPN	marie
,	PUNCT	,
Mult	ADV	moult
desiree	VERB	desirrer
e	CCONJ	et
honuree	VERB	honneur
,	PUNCT	,
Receut	PROPN	recevoir
li	DET	le
malades	ADJ	malade
santé	NOUN	santé
:	PUNCT	:
Delivre	NOUN	delivre
de	ADP	de
enfermeté	NOUN	enfermeté
,	PUNCT	,
Sain	NOUN	sain
fud	VERB	deuf
e	CCONJ	et
entir	ADJ	entre
cum	SCONJ	comme
enfant	NOUN	enfant
.	PUNCT	.
Del	ADP.DET	de.le
sunge	NOUN	songier
esveilla	VERB	esveillier
a	ADP	a
itant	ADV	itant
E	CCONJ	et
receut	VERB	recevoir
clere	ADJ	clair
sa	DET	son
lumiere	NOUN	luminer
E	CCONJ	et
sa	DET	son
face	VERB	faire
sanz	ADP	sans
mal	NOUN	mal
entiere	ADJ	entier
.	PUNCT	.
Cil	DET	cel
kil	DET	qui.le
virent	VERB	vëoir
s'	DET	soi
esmerveillerent	VERB	esmerveiller
,	PUNCT	,
Kar	CCONJ	car
tuit	DET	tot
a	ADP	a
mort	NOUN	mort
ainz	ADV	ainz
le	DET	le
jugerent	VERB	juger
.	PUNCT	.
La	DET	le
puur	ADP	pur
d'	ADP	de
icele	DET	icel
maisun	NOUN	maison
E	CCONJ	et
del	ADP.DET	de.le
malade	ADJ	malade
e	CCONJ	et
d'	ADP	de
envirun	NOUN	environ
Ert	VERB	estre
ja	ADV	ja
turnee	VERB	torner
a	ADP	a
grant	ADJ	grant
duçur	NOUN	deuscure
,	PUNCT	,
En	ADP	en
grant	ADJ	grant
suavité	NOUN	savoir
de	ADP	de
odur	ADP	oudre
.	PUNCT	.
De	ADP	de
tutes	DET	tous
parz	NOUN	part
i	ADV	i
acururent	VERB	accordorer
Ki	PRON	qui
le	DET	le
clerc	NOUN	clerc
malade	ADJ	malade
ainz	ADV	ainz
conurent	VERB	conoistre
;	PUNCT	;
Le	DET	le
grant	ADJ	grant
miracle	NOUN	miralt
a	ADP	a
tuz	DET	tous
cunterent	VERB	conter
;	PUNCT	;
Par	ADP	par
estrif	NOUN	estrif
a	ADP	a
l'	DET	le
evesque	NOUN	évêque
alerent	VERB	aler
,	PUNCT	,
Cunterent	VERB	conter
li	DET	le
la	DET	le
grant	ADJ	grant
leesce	NOUN	lëece
Del	ADP.DET	de.le
clerc	NOUN	clerc
dunt	PRON	dont
ainz	ADV	ainz
orent	VERB	avoir
tristesce	ADJ	triste
;	PUNCT	;
Cunterent	VERB	conter
li	DET	le
sa	DET	son
guarisun	NOUN	garir
E	CCONJ	et
la	DET	le
duçur	NOUN	deuscure
de	ADP	de
la	DET	le
maisun	NOUN	maison
.	PUNCT	.
Quant	SCONJ	cant
li	DET	le
evesque	NOUN	évêque
l'	DET	le
entendi	VERB	entendre
,	PUNCT	,
De	ADP	de
joie	NOUN	joie
,	PUNCT	,
de	ADP	de
hait	ADJ	hait
s'	DET	soi
esbaï	VERB	esbäir
.	PUNCT	.
Ço	PRON	ce
deïst	VERB	dire
qui	PRON	qui
dunkes	NOUN	donc
i	ADV	i
fust	VERB	estre
Que	CCONJ	que
li	DET	le
evesque	NOUN	évêque
sens	NOUN	sens
ne	ADV	ne
eüst	VERB	avoir
;	PUNCT	;
Del	ADP.DET	de.le
tut	DET	tout
le	DET	le
jujast	VERB	juget
pur	ADP	pour
desvez	VERB	devess
:	PUNCT	:
De	ADP	de
la	DET	le
joie	NOUN	joie
esteit	VERB	estre
pres	ADV	près
pasmez	VERB	pasmer
.	PUNCT	.
A	ADP	a
Deu	PROPN	dieu
rendi	VERB	rendre
graces	NOUN	grace
suvent	ADV	suvent
,	PUNCT	,
Al	ADP.DET	à.le
clerc	NOUN	clerc
alat	VERB	aler
par	ADP	par
bon	ADJ	bon
talent	NOUN	talent
.	PUNCT	.
Si	ADV	si
tost	DET	tost
cum	SCONJ	comme
il	PRON	il
l'	DET	le
aveit	VERB	avoir
oï	VERB	öir
,	PUNCT	,
Al	ADP.DET	à.le
clerc	NOUN	clerc
alat	VERB	aler
,	PUNCT	,
a	ADP	a
sun	DET	son
ami	NOUN	ami
.	PUNCT	.
Quant	SCONJ	cant
pres	ADV	près
vint	VERB	venir
de	ADP	de
cele	DET	cel
maisun	NOUN	maison
E	CCONJ	et
senti	VERB	sentir
l'	DET	le
odur	ADP	oudre
d'	ADP	de
envirun	NOUN	environ
,	PUNCT	,
U	DET	ou
li	DET	le
clers	NOUN	cler
avait	NOUN	avoir
jeu	NOUN	jeu
itant	ADV	itant
,	PUNCT	,
Cum	X	comme
rien	NOUN	rien
n'	ADV	ne
en	ADP	en
eust	VERB	avoir
oï	VERB	öir
devant	ADP	devant
,	PUNCT	,
Prist	VERB	prendre
a	ADP	a
demander	VERB	demander
par	ADP	par
duçur	NOUN	deuscure
,	PUNCT	,
Que	CCONJ	que
fust	VERB	estre
cele	DET	cel
duce	NOUN	duc
flairur	NOUN	flarir
Ke	PRON	que
eissi	NOUN	aisi
d'	ADP	de
icele	DET	icel
maisun	NOUN	maison
.	PUNCT	.
Chaün	NOUN	chavoir
par	ADP	par
sei	PRON	soi
mist	VERB	metre
a	ADP	a
raisun	NOUN	raison
,	PUNCT	,
Kar	CCONJ	car
unc	DET	un
en	ADP	en
sa	DET	son
vie	NOUN	vie
,	PUNCT	,
a	ADP	a
nul	DET	nul
jor	NOUN	jor
,	PUNCT	,
Ne	CCONJ	ne
senti	VERB	sentir
si	ADV	si
faite	VERB	faire
flairor	NOUN	flarir
.	PUNCT	.
A	ADP	a
tant	ADV	tant
vint	VERB	venir
enz	ADV	ens
en	ADP	en
la	DET	le
maisun	NOUN	maison
,	PUNCT	,
Vit	VERB	vëoir
le	DET	le
clerc	NOUN	clerc
de	ADP	de
bele	ADJ	bel
façun	NOUN	façon
,	PUNCT	,
La	DET	le
buche	NOUN	bouche
duce	NOUN	duc
e	CCONJ	et
tute	DET	tout
entiere	ADJ	entier
,	PUNCT	,
E	CCONJ	et
son	DET	son
volt	VERB	voloir
bel	ADJ	bel
de	ADP	de
grant	ADJ	grant
manière	NOUN	manière
;	PUNCT	;
Veit	VERB	vëoir
le	DET	le
vers	ADP	vers
le	DET	le
ciel	NOUN	ciel
esguarder	VERB	égarder
,	PUNCT	,
Le	DET	le
chief	NOUN	chief
moveir	VERB	movoir
,	PUNCT	,
les	DET	le
oilz	NOUN	oile
lever	VERB	lever
;	PUNCT	;
Veit	VERB	vëoir
li	DET	le
bien	NOUN	bien
estendre	VERB	étendre
ses	DET	son
mains	NOUN	main
E	CCONJ	et
ot	VERB	avoir
le	DET	le
parler	VERB	parler
cume	SCONJ	comme
sains	ADJ	sain
.	PUNCT	.
A	ADP	a
Deu	PROPN	dieu
rendi	VERB	rendre
graces	NOUN	grace
forment	ADV	forment
,	PUNCT	,
Preat	VERB	preadre
a	ADP	a
tuz	DET	tous
faire	VERB	faire
ensement	ADV	ensement
.	PUNCT	.
Tuit	DET	tot
s'	DET	soi
escrient	VERB	écrire
ki	PRON	qui
le	DET	le
oïrent	VERB	öir
,	PUNCT	,
Od	ADP	o
cri	NOUN	cri
graces	NOUN	grace
a	ADP	a
Deu	PROPN	dieu
rendirent	VERB	rendre
.	PUNCT	.
Mais	CCONJ	mais
puis	NOUN	puis
ke	SCONJ	que
la	DET	le
pais	NOUN	paix
fud	VERB	deuf
rendue	VERB	rendre
Del	ADP.DET	de.le
cri	NOUN	cri
e	CCONJ	et
de	ADP	de
la	DET	le
noise	NOUN	noise
eüe	VERB	avoir
,	PUNCT	,
Cunta	VERB	conter
icil	DET	cil
clers	NOUN	cler
boneuré	VERB	bonneurer
De	ADP	de
tut	DET	tout
en	ADP	en
tut	DET	tout
cum	SCONJ	comme
ad	VERB	avoir
erré	VERB	errer
,	PUNCT	,
Cum	X	comme
fud	VERB	deuf
mené	VERB	mener
,	PUNCT	,
cum	SCONJ	comme
fud	VERB	deuf
ravit	VERB	ravir
,	PUNCT	,
Cum	X	comme
vit	VERB	vëoir
le	DET	le
champ	NOUN	champ
de	ADP	de
grant	ADJ	grant
delit	NOUN	delit
,	PUNCT	,
Des	ADP.DET	de.le
flurs	NOUN	flur
e	CCONJ	et
des	ADP.DET	de.le
senefiances	NOUN	senefagne
,	PUNCT	,
Des	ADP.DET	de.le
herbes	NOUN	herbe
de	ADP	de
beles	ADJ	bel
semblances	NOUN	semblance
;	PUNCT	;
De	ADP	de
Nostre	DET	notre
Dame	NOUN	dame
li	DET	le
redist	VERB	redire
Cum	X	comme
l'	DET	le
aleitat	VERB	aler
,	PUNCT	,
cum	SCONJ	comme
le	DET	le
guarist	VERB	garir
.	PUNCT	.
E	CCONJ	et
li	DET	le
evesque	NOUN	évêque
fud	VERB	deuf
mut	VERB	mout
lié	ADJ	lié
,	PUNCT	,
Plurat	VERB	plaire
de	ADP	de
joie	NOUN	joie
e	CCONJ	et
de	ADP	de
pitié	NOUN	pitié
;	PUNCT	;
Puis	NOUN	puis
l'	DET	le
acumunja	VERB	accommagunir
par	ADP	par
duçur	NOUN	deuscure
Del	ADP.DET	de.le
beneit	VERB	benëir
cors	NOUN	cors
Nostre	DET	notre
Seignur	NOUN	seigneur
.	PUNCT	.
Li	DET	le
clers	NOUN	cler
graces	NOUN	grace
a	ADP	a
Deu	PROPN	dieu
rendi	VERB	rendre
.	PUNCT	.
Tuit	DET	tot
haitié	ADJ	haitier
del	ADP.DET	de.le
siecle	NOUN	siècle
transi	NOUN	trendre
,	PUNCT	,
El	ADP.DET	en.le
ciel	NOUN	ciel
rendi	VERB	rendre
sun	DET	son
esperit	NOUN	esperir
En	ADP	en
joie	NOUN	joie
,	PUNCT	,
en	ADP	en
repos	NOUN	repos
,	PUNCT	,
en	ADP	en
delit	NOUN	delit
.	PUNCT	.
Ore	NOUN	or
avez	VERB	avoir
oï	VERB	öir
bonement	NOUN	bonnement
Cume	SCONJ	comme
la	DET	le
Dame	NOUN	dame
rent	VERB	rendre
ducement	NOUN	docmer
A	ADP	a
tuz	DET	tous
e	CCONJ	et
a	ADP	a
tutes	DET	tous
ki	PRON	qui
sunt	VERB	être
Ki	PRON	qui
rien	NOUN	rien
de	ADP	de
sun	DET	son
duz	NOUN	deus
talent	NOUN	talent
funt	VERB	faire
.	PUNCT	.
En	ADP	en
tute	DET	tout
terre	NOUN	terre
,	PUNCT	,
en	ADP	en
tute	DET	tout
gent	NOUN	gent
Poet	VERB	pöoir
l'	DET	le
en	ADP	en
oïr	VERB	öir
diversement	ADV	diverser
De	ADP	de
ses	DET	son
miracles	NOUN	miralt
,	PUNCT	,
de	ADP	de
ses	DET	son
faiz	VERB	fait
,	PUNCT	,
De	ADP	de
perilliez	NOUN	perillier
e	CCONJ	et
de	ADP	de
cuntraiz	ADJ	contraire
.	PUNCT	.
Trestut	DET	trestot
li	DET	le
mund	NOUN	monde
est	VERB	estre
si	ADV	si
plains	ADJ	plein
Ke	PRON	que
suz	ADP	sous
ciel	NOUN	ciel
n'	ADV	ne
est	VERB	estre
hoem	NOUN	homme
ne	ADV	ne
escriveins	NOUN	écrivin
Ki	PRON	qui
puisse	VERB	pöoir
cunter	VERB	conter
ne	ADV	ne
escrire	VERB	écrire
Ses	DET	son
duces	NOUN	duc
merveilles	NOUN	merveille
ne	ADV	ne
dire	VERB	dire
.	PUNCT	.
Or	ADV	or
nus	DET	nul
face	VERB	faire
la	DET	le
dame	NOUN	dame
chere	NOUN	cher
Par	ADP	par
la	DET	le
sue	ADJ	suen
sainte	ADJ	saint
preiere	NOUN	priiere
Entrer	VERB	entrer
la	DET	le
sus	DET	sus
en	ADP	en
pareïs	NOUN	parois
,	PUNCT	,
Que	CCONJ	que
esjoïr	VERB	esjöir
i	ADV	i
puissum	VERB	pöoir
tut	DET	tout
dis	VERB	dire
.	PUNCT	.
Ci	ADV	ci
truis	VERB	trover
escrit	NOUN	écrit
la	DET	le
sainte	ADJ	saint
vie	NOUN	vie
De	ADP	de
la	DET	le
Egiptiene	PROPN	egtiner
Marie	PROPN	marie
,	PUNCT	,
Ke	PRON	que
hummes	NOUN	homme
e	CCONJ	et
femmes	NOUN	femme
ensement	ADV	ensement
Unt	VERB	avoir
oï	VERB	öir
sovenirement	NOUN	sovenir
,	PUNCT	,
Cum	X	comme
primes	NOUN	prim
ert	VERB	estre
fole	ADJ	fol
e	CCONJ	et
chaitive	ADJ	chaitif
,	PUNCT	,
Entur	ADP	entur
ses	DET	son
volentez	NOUN	volenté
pensive	ADJ	pensif
.	PUNCT	.
Fole	NOUN	fol
esteit	VERB	estre
,	PUNCT	,
de	ADP	de
fol	ADJ	fol
purpens	NOUN	prouvent
,	PUNCT	,
En	ADP	en
folie	NOUN	folie
guasta	VERB	gast
sun	DET	son
tens	NOUN	tens
.	PUNCT	.
Tuz	DET	tous
receut	VERB	recevoir
e	CCONJ	et
nient	ADV	néant
pur	ADP	pour
aveir	NOUN	avoir
,	PUNCT	,
Mais	CCONJ	mais
pur	ADP	pour
emplir	NOUN	emplir
sun	DET	son
fol	ADJ	fol
voleir	VERB	voloir
.	PUNCT	.
Plusur	NOUN	plus
ne	ADV	ne
se	PRON	se
voleient	VERB	voloir
aerdre	VERB	eredre
Pur	ADP	pour
lur	DET	leur
aveir	NOUN	avoir
,	PUNCT	,
ke	SCONJ	que
quidount	DET	quidonet
perdre	VERB	perdre
,	PUNCT	,
En	ADP	en
suillus	NOUN	sil
delit	NOUN	delit
de	ADP	de
luxurie	NOUN	lureult
;	PUNCT	;
Par	ADP	par
ceo	DET	ce
suspendent	VERB	soupnier
lur	DET	leur
cure	NOUN	cure
Pur	ADP	pour
lur	DET	leur
aveir	NOUN	avoir
esparnier	VERB	esparminer
,	PUNCT	,
Plus	ADV	plus
que	SCONJ	que
pur	ADP	pour
lur	DET	leur
cors	NOUN	cors
chastier	NOUN	chastiier
.	PUNCT	.
Mais	CCONJ	mais
Marie	PROPN	marie
receut	VERB	recevoir
trestuz	DET	trestot
,	PUNCT	,
Les	DET	le
avers	ADP	avers
,	PUNCT	,
les	DET	le
larges	ADJ	large
,	PUNCT	,
les	DET	le
pruz	NOUN	pro
.	PUNCT	.
Tuz	DET	tous
ama	VERB	amer
üelinement	NOUN	uiliement
;	PUNCT	;
Par	ADP	par
ceo	DET	ce
out	VERB	avoir
tuz	DET	tous
a	ADP	a
sun	DET	son
talent	NOUN	talent
.	PUNCT	.
Unkes	DET	onque
de	ADP	de
parent	NOUN	parent
ne	ADV	ne
s'	DET	soi
estint	ADJ	estre
,	PUNCT	,
Tuiz	ADJ	tot
acuilli	VERB	aucinli
u	CCONJ	ou
qu'	SCONJ	que
ele	PRON	il
vint	VERB	venir
.	PUNCT	.
En	ADP	en
sa	DET	son
vie	NOUN	vie
l'	DET	le
avez	VERB	avoir
oï	VERB	öir
,	PUNCT	,
Iceo	DET	ice
e	CCONJ	et
el	ADP.DET	en.le
que	SCONJ	que
ci	ADV	ci
nen	NOUN	ne
di	VERB	dire
.	PUNCT	.
Coment	ADV	comment
ele	PRON	il
la	DET	le
mer	NOUN	mer
passa	VERB	passer
,	PUNCT	,
Cum	X	comme
a	ADP	a
Jherusalem	PROPN	jesurable
ala	VERB	aler
,	PUNCT	,
Cum	X	comme
iloec	NOUN	illuec
prist	VERB	prendre
a	ADP	a
empeirier	NOUN	emperinyer
;	PUNCT	;
Mais	CCONJ	mais
jo	PRON	je
nel	ADV.PRON	ne.il
faz	VERB	faire
fors	ADV	fors
atuchier	VERB	attrachier
.	PUNCT	.
Cum	X	comme
puis	NOUN	puis
vint	VERB	venir
od	ADP	o
maint	DET	maint
cumpaignun	NOUN	compagnon
A	ADP	a
la	DET	le
sainte	ADJ	saint
Exaltatiun	PROPN	extalint
,	PUNCT	,
Ki	PRON	qui
ert	VERB	estre
de	ADP	de
la	DET	le
beneite	NOUN	bénir
croiz	NOUN	croiz
Par	ADP	par
unt	VERB	avoir
Deu	PROPN	dieu
ad	VERB	avoir
malfé	NOUN	maléf
destruiz	ADJ	destruir
.	PUNCT	.
Cele	DET	cel
i	ADV	i
vint	VERB	venir
pur	ADP	pour
veer	VERB	vëer
la	DET	le
gent	NOUN	gent
,	PUNCT	,
Mais	CCONJ	mais
de	ADP	de
l'	DET	le
entrer	VERB	entrer
n'	ADV	ne
i	ADV	i
out	VERB	avoir
nient	ADV	néant
.	PUNCT	.
Entrer	VERB	entrer
ne	ADV	ne
poet	VERB	pöoir
pur	ADP	pour
nule	DET	nul
rien	NOUN	rien
,	PUNCT	,
Si	ADV	si
cum	SCONJ	comme
vus	PRON	vous
avez	VERB	avoir
oï	VERB	öir
bien	NOUN	bien
.	PUNCT	.
Tuit	DET	tot
entrerent	VERB	entrer
legierement	ADV	legierement
Fors	ADV	fors
ele	PRON	il
,	PUNCT	,
si	ADV	si
en	ADP	en
out	VERB	avoir
marement	NOUN	marmer
.	PUNCT	.
Dolente	ADJ	dolent
esteit	VERB	estre
,	PUNCT	,
se	PRON	se
entendi	VERB	entendre
Ke	PRON	que
son	DET	son
pechié	NOUN	pechié
li	DET	le
defendi	VERB	defendre
.	PUNCT	.
Puis	NOUN	puis
recordout	NOUN	recorder
ke	SCONJ	que
legierté	NOUN	legier
De	ADP	de
feminine	NOUN	fenine
fiebleté	NOUN	fïeblement
Icel	DET	icel
entrer	VERB	entrer
li	DET	le
defendist	VERB	defendre
.	PUNCT	.
A	ADP	a
force	NOUN	force
en	ADP	en
la	DET	le
presse	NOUN	presse
se	PRON	se
mist	VERB	metre
,	PUNCT	,
Se	SCONJ	se
entrer	VERB	entrer
peüst	VERB	pauvoir
en	ADP	en
tel	DET	tel
maniere	NOUN	manière
;	PUNCT	;
Mais	CCONJ	mais
tuz	DET	tous
jorz	NOUN	jor
ert	VERB	estre
buté	NOUN	bute
ariere	NOUN	arrière
.	PUNCT	.
Entrer	VERB	entrer
ne	ADV	ne
poet	VERB	pöoir
od	ADP	o
la	DET	le
grant	ADJ	grant
rute	VERB	rote
.	PUNCT	.
Puis	NOUN	puis
entendi	VERB	entendre
l'	DET	le
acheisun	NOUN	achesile
tute	DET	tout
,	PUNCT	,
Dutout	ADV	douter
que	SCONJ	que
tant	ADV	tant
aveit	VERB	avoir
pechié	NOUN	pechié
Dunt	PRON	dont
l'	DET	le
alme	NOUN	alem
ert	VERB	estre
forment	ADV	forment
blescié	VERB	blesser
.	PUNCT	.
Od	ADP	o
iceo	PRON	ice
ses	DET	son
oilz	NOUN	oile
esleva	VERB	eslever
,	PUNCT	,
Enz	ADV	enz
el	ADP.DET	en.le
saint	ADJ	saint
temple	NOUN	temple
esgarda	VERB	esgarder
,	PUNCT	,
Si	ADV	si
vit	VERB	vëoir
de	ADP	de
Nostre	DET	notre
Dame	NOUN	dame
sainte	ADJ	saint
Un	DET	un
ymage	NOUN	image
en	ADP	en
l'	DET	le
etre	NOUN	etre
depeinte	VERB	depenir
.	PUNCT	.
Adunc	PROPN	adunc
començout	VERB	commencer
a	ADP	a
plurer	VERB	plurer
,	PUNCT	,
Des	ADP.DET	de.le
ses	DET	son
pechiez	NOUN	pechié
a	ADP	a
desmenter	VERB	démenter
,	PUNCT	,
E	CCONJ	et
pramist	VERB	prendre
a	ADP	a
sainte	ADJ	saint
Marie	PROPN	marie
Adrescier	PROPN	adrecier
sei	PRON	soi
de	ADP	de
sa	DET	son
folie	NOUN	folie
,	PUNCT	,
De	ADP	de
quanque	PRON	cantque
ele	PRON	il
unkes	ADV	onque
ainz	ADV	ainz
mesfist	VERB	mesfir
.	PUNCT	.
De	ADP	de
ceo	DET	ce
la	DET	le
dame	NOUN	dame
en	ADP	en
plegge	NOUN	plage
mist	VERB	metre
Entre	ADP	entre
li	DET	le
e	CCONJ	et
Jhesum	PROPN	jesume
,	PUNCT	,
sun	DET	son
fiz	NOUN	fils
.	PUNCT	.
Agenuillant	PROPN	agenuillier
bati	VERB	battre
sun	DET	son
piz	NOUN	piz
.	PUNCT	.
Quant	SCONJ	cant
out	VERB	avoir
faite	VERB	faire
sa	DET	son
ureisun	NOUN	orécion
,	PUNCT	,
Bien	NOUN	bien
entra	VERB	entrer
sanz	ADP	sans
defensiun	NOUN	defensïon
E	CCONJ	et
la	DET	le
sainte	ADJ	saint
croiz	NOUN	croiz
aüra	NOUN	avoir
.	PUNCT	.
Puis	NOUN	puis
a	ADP	a
l'	DET	le
ymage	NOUN	image
repaira	VERB	repairier
E	CCONJ	et
voa	DET	aler
a	ADP	a
faire	VERB	faire
dreiture	NOUN	dretuir
De	ADP	de
ses	DET	son
pechiez	NOUN	pechié
,	PUNCT	,
de	ADP	de
sa	DET	son
ordure	NOUN	ordure
,	PUNCT	,
E	CCONJ	et
dist	VERB	dire
:	PUNCT	:
«	PUNCT	"
Mere	NOUN	mere
Deu	PROPN	dieu
,	PUNCT	,
boneuree	ADJ	bonneuret
,	PUNCT	,
Bele	ADJ	bel
grace	NOUN	grace
m'	PRON	je
avez	VERB	avoir
mustree	NOUN	mustre
Sanz	ADP	sans
ceo	DET	ce
que	SCONJ	que
ne	ADV	ne
l'	DET	le
aie	VERB	avoir
deservie	VERB	deservir
.	PUNCT	.
Ore	NOUN	or
comencerai	VERB	comencier
dure	ADJ	dur
vie	NOUN	vie
.	PUNCT	.
En	ADP	en
dreite	ADJ	dreter
veie	NOUN	voie
me	PRON	je
metez	VERB	metre
,	PUNCT	,
La	DET	le
u	CCONJ	ou
vus	PRON	vous
plaist	NOUN	plaire
me	PRON	je
trametez	VERB	tramettre
!	PUNCT	!
»	PUNCT	"
Dunc	ADV	donc
oï	VERB	öir
une	DET	un
voiz	NOUN	voiz
mut	VERB	mout
bele	ADJ	bel
Ki	PRON	qui
li	DET	le
dist	VERB	dire
mult	ADV	moult
bone	ADJ	bon
novele	NOUN	novele
:	PUNCT	:
«	PUNCT	"
Se	SCONJ	se
tu	PRON	tu
Jordan	PROPN	jourdre
passeras	VERB	passer
,	PUNCT	,
Mult	ADV	moult
bon	ADJ	bon
repos	NOUN	repos
i	ADV	i
troveras	VERB	trover
.	PUNCT	.
»	PUNCT	"
E	CCONJ	et
ele	PRON	il
la	DET	le
voiz	NOUN	voiz
bien	NOUN	bien
oï	VERB	öir
Ke	PRON	que
a	ADP	a
sei	PRON	soi
ert	VERB	estre
dite	VERB	dire
,	PUNCT	,
entendi	VERB	entendre
.	PUNCT	.
E	CCONJ	et
vint	VERB	venir
derechef	NOUN	dercher
a	ADP	a
l'	DET	le
ymage	NOUN	image
E	CCONJ	et
dist	VERB	dire
li	DET	le
od	ADP	o
mult	ADV	moult
pitus	ADJ	pitus
curage	NOUN	courage
:	PUNCT	:
«	PUNCT	"
Chiere	NOUN	chier
dame	NOUN	dame
,	PUNCT	,
a	ADP	a
mei	PRON	moi
regardez	VERB	regarder
,	PUNCT	,
En	ADP	en
dreite	ADJ	dreter
veie	NOUN	voie
me	PRON	je
metez	VERB	metre
!	PUNCT	!
»	PUNCT	"
De	ADP	de
la	DET	le
sainte	ADJ	saint
croiz	NOUN	croiz
se	PRON	se
seigna	VERB	seigne
;	PUNCT	;
Plurante	NOUN	plurante
del	ADP.DET	de.le
temple	NOUN	temple
turna	VERB	torner
,	PUNCT	,
Kar	CCONJ	car
n'	ADV	ne
i	ADV	i
sout	VERB	estre
veies	NOUN	voie
ne	ADV	ne
sentiers	NOUN	sentier
.	PUNCT	.
Treis	DET	traire
pains	NOUN	peindre
achata	VERB	acheter
pur	ADP	pour
treis	DET	traire
deniers	NOUN	denier
.	PUNCT	.
A	ADP	a
grant	ADJ	grant
eire	NOUN	aire
vait	VERB	aler
al	ADP.DET	à.le
Jordan	PROPN	jourdre
,	PUNCT	,
Dreit	NOUN	dreit
al	ADP.DET	à.le
mustier	NOUN	mustire
saint	ADJ	saint
Johan	PROPN	jean
;	PUNCT	;
De	ADP	de
saint	ADJ	saint
Johan	PROPN	jean
Baptiste	PROPN	batre
esteit	VERB	estre
Cel	DET	cel
mustier	NOUN	mustire
u	CCONJ	ou
ele	PRON	il
veneit	VERB	venir
.	PUNCT	.
Icele	NOUN	icel
nuit	NOUN	nuit
i	ADV	i
demura	VERB	demeurer
.	PUNCT	.
L'	DET	le
