Monsieur	NOUN	monsieur
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
pour	ADP	pour
luy	PRON	lui
et	CCONJ	et
les	DET	le
siens	ADJ	sien
,	PUNCT	,
les	DET	le
duchéz	NOUN	duché
de	ADP	de
Normandie	PROPN	normandie
et	CCONJ	et
de	ADP	de
Guyenne	PROPN	guyenne
,	PUNCT	,
pourveu	NOUN	pourvoir
qu'	SCONJ	que
il	PRON	il
en	ADP	en
feist	VERB	faire
l'	DET	le
hommaige	NOUN	hommage
au	ADP.DET	a.le
roy	NOUN	roi
,	PUNCT	,
comme	SCONJ	comme
avoient	VERB	avoir
fait	VERB	faire
ses	DET	son
predecesseurs	NOUN	predeux
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
rendist	VERB	rendre
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
tenoit	VERB	tenir
au	ADP.DET	a.le
royaulme	NOUN	royaume
hors	ADV	hors
lesdictz	DET	ledit
duchéz	NOUN	duché
:	PUNCT	:
ce	PRON	ce
qu'	SCONJ	que
ilz	PRON	il
reffusèrent	VERB	refuser
pour	ADP	pour
ne	ADV	ne
vouloir	VERB	vouloir
faire	VERB	faire
ledict	DET	ledit
hommaige	NOUN	hommage
;	PUNCT	;
et	CCONJ	et
mal	NOUN	mal
leur	DET	leur
en	ADP	en
print	VERB	prendre
après	ADV	après
,	PUNCT	,
car	CCONJ	car
habandonnéz	VERB	abandoner
furent	VERB	estre
de	ADP	de
ceste	DET	cest
maison	NOUN	maison
de	ADP	de
Bourgongne	PROPN	bourgogne
et	CCONJ	et
,	PUNCT	,
perdu	VERB	perdre
leurs	DET	leur
intelligences	NOUN	intelligence
du	ADP.DET	de.le
royaulme	NOUN	royaume
,	PUNCT	,
se	PRON	se
prindrent	VERB	prendre
à	ADP	à
perdre	VERB	perdre
et	CCONJ	et
à	ADP	à
diminuer	VERB	diminuer
.	PUNCT	.
Lors	ADV	lors
estoit	VERB	estre
regent	NOUN	restre
en	ADP	en
France	PROPN	france
pour	ADP	pour
les	DET	le
Angloys	PROPN	anglais
le	DET	le
duc	NOUN	duc
de	ADP	de
Bethfort	PROPN	bestre
,	PUNCT	,
frère	NOUN	frère
du	ADP.DET	de.le
roy	NOUN	roi
Henry	PROPN	henri
cinquiesme	ADJ	cinquième
,	PUNCT	,
marié	NOUN	marier
avecques	ADP	avec
la	DET	le
soeur	NOUN	soeur
dudict	ADP.DET	de.ledit
duc	NOUN	duc
Philippes	PROPN	philippe
de	ADP	de
Bourgongne	PROPN	bourgogne
,	PUNCT	,
et	CCONJ	et
se	PRON	se
tenoit	VERB	tenir
à	ADP	à
Paris	PROPN	paris
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
pour	ADP	pour
le	DET	le
moindre	ADJ	moindre
estat	NOUN	état
qu'	SCONJ	que
il	PRON	il
eust	VERB	avoir
jamais	ADV	jamais
en	ADP	en
cest	DET	cest
office	NOUN	office
,	PUNCT	,
ce	PRON	ce
fut	VERB	être
vingt	DET	vingt
mil	DET	mil
escuz	NOUN	escu
par	ADP	par
moys	NOUN	mois
.	PUNCT	.
Ilz	PRON	il
perdirent	VERB	perdre
Paris	PROPN	paris
et	CCONJ	et
puis	NOUN	puis
,	PUNCT	,
petit	ADJ	petit
à	ADP	à
petit	ADJ	petit
,	PUNCT	,
le	DET	le
demourant	NOUN	demeurer
du	ADP.DET	de.le
royaulme	NOUN	royaume
.	PUNCT	.
Retournéz	VERB	retourner
qu'	SCONJ	que
ilz	PRON	il
furent	VERB	estre
en	ADP	en
Angleterre	PROPN	angleterre
,	PUNCT	,
nul	DET	nul
ne	ADV	ne
voulut	DET	vouloir
diminuer	VERB	diminuer
son	DET	son
estat	NOUN	état
.	PUNCT	.
Les	DET	le
biens	NOUN	bien
n'	ADV	ne
estoient	VERB	estre
au	ADP.DET	a.le
royaulme	NOUN	royaume
d'	ADP	de
Angleterre	PROPN	angleterre
pour	ADP	pour
satisfaire	NOUN	satiser
à	ADP	à
tous	DET	tout
.	PUNCT	.
Guerre	PROPN	guerre
se	PRON	se
meut	VERB	movoir
entre	ADP	entre
eulx	PRON	eux
pour	ADP	pour
leurs	DET	leur
auctoritéz	NOUN	autorité
,	PUNCT	,
qui	PRON	qui
a	ADP	a
duré	VERB	durer
par	ADP	par
longues	ADJ	long
années	NOUN	année
,	PUNCT	,
et	CCONJ	et
fut	VERB	être
mys	VERB	mettre
le	DET	le
roy	NOUN	roi
Henry	PROPN	henri
[	PUNCT	[
Viè	NOUN	vis
]	PUNCT	]
,	PUNCT	,
qui	PRON	qui
avoit	VERB	avoir
esté	VERB	être
couronné	VERB	couronner
roy	NOUN	roi
de	ADP	de
France	PROPN	france
et	CCONJ	et
d'	ADP	de
Angleterre	PROPN	angleterre
à	ADP	à
Paris	PROPN	paris
,	PUNCT	,
en	ADP	en
prison	NOUN	prison
au	ADP.DET	a.le
chasteau	NOUN	château
de	ADP	de
Londres	PROPN	londres
et	CCONJ	et
declairé	VERB	déclarer
traistre	NOUN	traire
et	CCONJ	et
crimineulx	ADJ	criminel
de	ADP	de
lèse	VERB	lé
majesté	NOUN	majesté
,	PUNCT	,
où	ADV	où
il	PRON	il
a	ADP	a
usé	VERB	user
la	DET	le
pluspart	NOUN	plupart
de	ADP	de
sa	DET	son
vie	NOUN	vie
et	CCONJ	et
à	ADP	à
la	DET	le
fin	NOUN	fin
a	ADP	a
esté	VERB	être
tué	VERB	tuer
.	PUNCT	.
Le	DET	le
duc	NOUN	duc
d'	ADP	de
Iort	PROPN	yordre
,	PUNCT	,
père	NOUN	père
du	ADP.DET	de.le
roi	NOUN	roi
Edouart	PROPN	édouard
dernier	ADJ	dernier
mort	NOUN	mort
,	PUNCT	,
se	PRON	se
intitula	VERB	itaindre
roy	NOUN	roi
;	PUNCT	;
en	ADP	en
peu	ADV	peu
de	ADP	de
jours	NOUN	jour
après	ADV	après
fut	VERB	être
desconfit	VERB	desconfire
en	ADP	en
bataille	NOUN	bataille
et	CCONJ	et
mort	NOUN	mort
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
tout	DET	tout
mort	NOUN	mort
,	PUNCT	,
eurent	VERB	avoir
les	DET	le
testes	NOUN	teste
tranchées	VERB	trancher
,	PUNCT	,
luy	PRON	lui
et	CCONJ	et
le	DET	le
conte	NOUN	comte
de	ADP	de
Warvic	PROPN	warwichac
dernier	ADJ	dernier
mort	NOUN	mort
,	PUNCT	,
qui	PRON	qui
tant	ADV	tant
a	ADP	a
eu	VERB	avoir
de	ADP	de
credit	VERB	credit
en	ADP	en
Angleterre	PROPN	angleterre
.	PUNCT	.
Celuy	DET	cil
là	ADV	là
en	ADP	en
amena	VERB	amener
le	DET	le
conte	NOUN	comte
de	ADP	de
la	DET	le
Marche	ADJ	marche
,	PUNCT	,
puis	NOUN	puis
appellé	VERB	appeler
roy	NOUN	roi
Edouard	PROPN	édouard
,	PUNCT	,
par	ADP	par
mer	NOUN	mer
à	ADP	à
Calés	PROPN	calef
avecques	ADP	avec
peu	ADV	peu
de	ADP	de
gens	NOUN	gens
fuyant	VERB	fuir
de	ADP	de
la	DET	le
bataille	NOUN	bataille
.	PUNCT	.
Ledict	DET	ledit
conte	NOUN	comte
de	ADP	de
Warvic	PROPN	warwichac
soustenoit	VERB	soutenir
la	DET	le
maison	NOUN	maison
d'	ADP	de
Iort	PROPN	yordre
,	PUNCT	,
et	CCONJ	et
le	DET	le
duc	NOUN	duc
de	ADP	de
Sombresset	PROPN	sombretier
la	DET	le
maison	NOUN	maison
de	ADP	de
Lanclastre	PROPN	lancelot
Tant	ADV	tant
ont	VERB	avoir
duré	VERB	durer
ces	DET	ce
guerres	NOUN	guerre
que	SCONJ	que
tous	DET	tout
ceulx	PRON	cil
de	ADP	de
la	DET	le
maison	NOUN	maison
de	ADP	de
Warvic	PROPN	warwichac
et	CCONJ	et
de	ADP	de
Sombresset	PROPN	sombretier
en	ADP	en
ont	VERB	avoir
eu	VERB	avoir
les	DET	le
testes	NOUN	teste
tranchées	VERB	trancher
ou	CCONJ	ou
mors	NOUN	mors
en	ADP	en
bataille	NOUN	bataille
.	PUNCT	.
Le	DET	le
roy	NOUN	roi
Edouard	PROPN	édouard
fist	VERB	faire
mourir	VERB	mourir
son	DET	son
frère	NOUN	frère
,	PUNCT	,
duc	NOUN	duc
de	ADP	de
Clarance	PROPN	clarenche
,	PUNCT	,
en	ADP	en
une	DET	un
pippe	NOUN	pipe
de	ADP	de
malvoisye	ADJ	mauvais
,	PUNCT	,
pour	ADP	pour
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
se	PRON	se
vouloit	VERB	vouloir
faire	VERB	faire
roy	NOUN	roi
,	PUNCT	,
comme	SCONJ	comme
l'	DET	le
on	PRON	on
disoit	VERB	dire
.	PUNCT	.
Mort	PROPN	mort
Edouard	PROPN	édouard
,	PUNCT	,
son	DET	son
frère	NOUN	frère
second	ADJ	second
,	PUNCT	,
duc	NOUN	duc
de	ADP	de
Clocestre	NOUN	clorece
,	PUNCT	,
fist	VERB	faire
mourir	VERB	mourir
les	DET	le
deux	DET	deux
filz	NOUN	fil
dudict	ADP.DET	de.ledit
Edouard	PROPN	édouard
,	PUNCT	,
et	CCONJ	et
declaira	VERB	déclarer
les	DET	le
filles	NOUN	fille
bastardes	NOUN	bâtard
et	CCONJ	et
se	PRON	se
fist	VERB	faire
couronner	VERB	couronner
roy	NOUN	roi
.	PUNCT	.
Incontinent	PROPN	incontinent
après	ADV	après
,	PUNCT	,
passa	VERB	passer
en	ADP	en
Angleterre	PROPN	angleterre
le	DET	le
conte	NOUN	comte
de	ADP	de
Richemont	PROPN	richement
,	PUNCT	,
de	ADP	de
present	NOUN	présent
roy	NOUN	roi
,	PUNCT	,
qui	PRON	qui
longues	ADJ	long
années	NOUN	année
avoit	VERB	avoir
esté	VERB	être
prisonnier	NOUN	prisonnier
en	ADP	en
Bretaigne	PROPN	bretagne
,	PUNCT	,
qui	PRON	qui
desconfit	VERB	desconfire
et	CCONJ	et
tua	VERB	taure
en	ADP	en
bataille	NOUN	bataille
ce	PRON	ce
cruel	ADJ	crüel
roy	NOUN	roi
Richard	PROPN	richard
,	PUNCT	,
qui	PRON	qui
peu	ADV	peu
avant	ADV	avant
avoit	VERB	avoir
faict	VERB	faire
mourir	VERB	mourir
ses	DET	son
nepveuz	NOUN	nevol
.	PUNCT	.
Et	CCONJ	et
ainsi	ADV	ainsi
,	PUNCT	,
de	ADP	de
ma	DET	mon
souvenance	NOUN	souvenance
,	PUNCT	,
sont	VERB	estre
mors	NOUN	mors
en	ADP	en
ces	DET	ce
divisions	NOUN	division
d'	ADP	de
Angleterre	PROPN	angleterre
bien	NOUN	bien
quatre	DET	quatre
vingtz	NOUN	vingt
hommes	NOUN	homme
de	ADP	de
la	DET	le
lignée	NOUN	lignée
royalle	NOUN	royalle
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
dont	PRON	dont
une	DET	un
partie	NOUN	partie
j'	PRON	je
ay	VERB	avoir
congneu	VERB	connaître
;	PUNCT	;
des	ADP.DET	de.le
autres	PRON	autre
m'	PRON	je
a	ADP	a
esté	VERB	être
compté	NOUN	compter
par	ADP	par
les	DET	le
Angloys	PROPN	anglais
demourans	VERB	demeurer
avecques	ADP	avec
monsr	NOUN	monseigneur
de	ADP	de
Bourgongne	PROPN	bourgogne
,	PUNCT	,
tandiz	ADJ	tendre
que	SCONJ	que
je	PRON	je
y	ADV	y
estoye	VERB	être
.	PUNCT	.
Ainsi	ADV	ainsi
,	PUNCT	,
ce	PRON	ce
n'	ADV	ne
est	VERB	estre
pas	NOUN	pas
à	ADP	à
Paris	PROPN	paris
ne	ADV	ne
en	ADP	en
France	PROPN	france
seulement	ADV	seulement
que	SCONJ	que
on	PRON	on
s'	DET	soi
entrebat	VERB	entrebatre
pour	ADP	pour
les	DET	le
biens	NOUN	bien
et	CCONJ	et
honneurs	NOUN	honneur
de	ADP	de
ce	PRON	ce
monde	NOUN	monde
.	PUNCT	.
Et	CCONJ	et
doyvent	VERB	devoir
bien	NOUN	bien
craindre	VERB	craindre
les	DET	le
princes	NOUN	prince
ou	CCONJ	ou
ceulx	PRON	cil
qui	PRON	qui
règnent	NOUN	régner
aux	ADP.DET	à.le
grans	ADJ	grand
seigneuries	NOUN	seigneurie
de	ADP	de
laisser	VERB	laisser
engendrer	VERB	engendrer
une	DET	un
parcialité	NOUN	partilable
en	ADP	en
leurs	DET	leur
maisons	NOUN	maison
;	PUNCT	;
car	CCONJ	car
,	PUNCT	,
de	ADP	de
là	ADV	là
,	PUNCT	,
ce	PRON	ce
feu	NOUN	feu
court	NOUN	cour
par	ADP	par
la	DET	le
province	NOUN	provin
.	PUNCT	.
Mais	CCONJ	mais
mon	DET	mon
advis	NOUN	avis
,	PUNCT	,
c'	CCONJ	ce
est	VERB	estre
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
se	PRON	se
faict	VERB	faire
pas	NOUN	pas
que	SCONJ	que
par	ADP	par
disposition	NOUN	disposition
divine	ADJ	divinir
:	PUNCT	:
car	CCONJ	car
quant	SCONJ	cant
les	DET	le
princes	NOUN	prince
ou	CCONJ	ou
royaulmes	NOUN	royaume
ont	VERB	avoir
esté	VERB	être
en	ADP	en
grand	ADJ	grand
prosperité	NOUN	prospérité
et	CCONJ	et
richesses	NOUN	richesse
et	CCONJ	et
ilz	PRON	il
ont	VERB	avoir
mescognoissance	NOUN	monscuiengne
dont	PRON	dont
procède	NOUN	procéder
telle	DET	tel
grace	NOUN	grace
,	PUNCT	,
Dieu	PROPN	dieu
leur	DET	leur
dresse	NOUN	dresser
ung	DET	un
ennemy	NOUN	ennemi
ou	CCONJ	ou
ennemys	NOUN	ennemi
dont	PRON	dont
nul	DET	nul
ne	ADV	ne
se	PRON	se
doubteroit	VERB	douter
,	PUNCT	,
comme	SCONJ	comme
vous	PRON	vous
povez	VERB	pouvoir
veoir	VERB	vëoir
par	ADP	par
ces	DET	ce
roys	NOUN	roi
nomméz	VERB	nommer
en	ADP	en
la	DET	le
Bible	ADJ	bichel
et	CCONJ	et
par	ADP	par
ce	PRON	ce
que	SCONJ	que
,	PUNCT	,
puis	NOUN	puis
peu	ADV	peu
d'	ADP	de
années	NOUN	année
,	PUNCT	,
en	ADP	en
avez	VERB	avoir
veu	VERB	voir
en	ADP	en
ceste	DET	cest
Angleterre	PROPN	angleterre
et	CCONJ	et
en	ADP	en
ceste	DET	cest
maison	NOUN	maison
de	ADP	de
Bourgongne	PROPN	bourgogne
et	CCONJ	et
autres	PRON	autre
lieux	NOUN	lieu
,	PUNCT	,
que	SCONJ	que
vous	PRON	vous
avez	VERB	avoir
veuz	NOUN	voir
et	CCONJ	et
voyez	NOUN	voir
tous	DET	tout
les	DET	le
jours	NOUN	jour
.	PUNCT	.
Diversion	NOUN	divisart
dans	ADP	dans
l'	DET	le
est	VERB	estre
.	PUNCT	.
J'	PRON	je
ay	VERB	avoir
esté	VERB	être
long	NOUN	long
en	ADP	en
ce	PRON	ce
propoz	NOUN	propos
,	PUNCT	,
et	CCONJ	et
est	VERB	estre
temps	NOUN	temps
que	SCONJ	que
je	PRON	je
retourne	VERB	retourner
au	ADP.DET	a.le
myen	ADJ	mien
.	PUNCT	.
Dès	ADP	dès
que	SCONJ	que
ces	DET	ce
seigneurs	NOUN	seigneur
furent	VERB	estre
arrivéz	VERB	arriver
devant	ADP	devant
Paris	PROPN	paris
,	PUNCT	,
commancèrent	VERB	commencer
tous	DET	tout
à	ADP	à
practiquer	VERB	praticut
leans	ADV	léans
et	CCONJ	et
à	ADP	à
promectre	VERB	prometre
offices	NOUN	office
et	CCONJ	et
biens	NOUN	bien
et	CCONJ	et
ce	PRON	ce
qui	PRON	qui
povoit	VERB	pouvoir
servir	VERB	servir
à	ADP	à
leur	DET	leur
matiere	NOUN	matiere
.	PUNCT	.
Au	ADP.DET	a.le
bout	NOUN	boter
de	ADP	de
trois	DET	trois
jours	NOUN	jour
,	PUNCT	,
feirent	VERB	faire
grant	ADJ	grant
assemblée	VERB	assemblée
à	ADP	à
l'	DET	le
ostel	NOUN	hôtel
de	ADP	de
la	DET	le
ville	NOUN	ville
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
et	CCONJ	et
après	ADV	après
grandes	ADJ	grand
et	CCONJ	et
longues	ADJ	long
parolles	NOUN	parole
et	CCONJ	et
ouyes	VERB	ouïr
les	DET	le
requestes	NOUN	requête
et	CCONJ	et
sommations	NOUN	sommation
que	SCONJ	que
les	DET	le
seigneurs	NOUN	seigneur
leur	DET	leur
faisoient	VERB	faire
en	ADP	en
publicque	ADJ	public
et	CCONJ	et
pour	ADP	pour
le	DET	le
grand	ADJ	grand
bien	NOUN	bien
du	ADP.DET	de.le
royaulme	NOUN	royaume
,	PUNCT	,
comme	SCONJ	comme
ilz	PRON	il
disoyent	VERB	dire
,	PUNCT	,
fut	VERB	être
conclud	VERB	conclure
d'	ADP	de
envoyer	VERB	envoyer
devers	ADP	devers
eulx	PRON	eux
et	CCONJ	et
entendre	VERB	entendre
à	ADP	à
pacification	NOUN	pacification
.	PUNCT	.
Ilz	PRON	il
vindrent	VERB	venir
en	ADP	en
grand	ADJ	grand
nombre	NOUN	nombre
de	ADP	de
gens	NOUN	gens
de	ADP	de
bien	NOUN	bien
vers	ADP	vers
les	DET	le
princes	NOUN	prince
dessusdictz	ADJ	dessus-dit
au	ADP.DET	a.le
lieu	NOUN	lieu
de	ADP	de
Sainct	ADJ	saint
Mor	ADJ	mor
et	CCONJ	et
porta	VERB	porter
la	DET	le
parolle	NOUN	parole
maistre	NOUN	maître
Guillaume	PROPN	guillaume
Chartier	VERB	chartier
,	PUNCT	,
lors	ADV	lors
evesque	NOUN	évêque
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
renommé	VERB	renommée
très	ADV	très
grant	ADJ	grant
homme	NOUN	homme
.	PUNCT	.
De	ADP	de
la	DET	le
part	NOUN	part
des	ADP.DET	de.le
seigneurs	NOUN	seigneur
parloit	VERB	parler
le	DET	le
conte	NOUN	comte
de	ADP	de
Dunoys	PROPN	dunois
.	PUNCT	.
Le	DET	le
duc	NOUN	duc
de	ADP	de
Berry	PROPN	berry
,	PUNCT	,
frère	NOUN	frère
du	ADP.DET	de.le
roy	NOUN	roi
,	PUNCT	,
presidoyt	VERB	présidtre
,	PUNCT	,
assis	VERB	asseoir
en	ADP	en
chaire	NOUN	chaire
,	PUNCT	,
et	CCONJ	et
tous	DET	tout
les	DET	le
autres	PRON	autre
seigneurs	NOUN	seigneur
debout	ADV	debout
.	PUNCT	.
De	ADP	de
l'	DET	le
un	DET	un
costé	NOUN	côté
estoyent	VERB	être
les	DET	le
ducz	NOUN	duc
de	ADP	de
Bretaigne	PROPN	bretagne
et	CCONJ	et
de	ADP	de
Calabre	NOUN	calabre
et	CCONJ	et
de	ADP	de
l'	DET	le
autre	ADJ	autre
ledict	DET	ledit
seigneur	NOUN	seigneur
de	ADP	de
Charroloys	PROPN	charolais
,	PUNCT	,
qui	PRON	qui
estoit	VERB	estre
armé	VERB	armer
de	ADP	de
toutes	DET	tout
pièces	NOUN	pièce
,	PUNCT	,
sauf	ADJ	sauf
la	DET	le
teste	NOUN	teste
et	CCONJ	et
les	DET	le
gardebras	VERB	garder
et	CCONJ	et
une	DET	un
mantelline	NOUN	matinel
fort	ADJ	fort
riche	ADJ	riche
sur	ADP	sur
la	DET	le
cuyrace	NOUN	curaut
;	PUNCT	;
car	CCONJ	car
il	PRON	il
venoit	VERB	venir
de	ADP	de
Conflans	PROPN	conflans
,	PUNCT	,
et	CCONJ	et
le	DET	le
boys	NOUN	bois
de	ADP	de
Vincennes	ADJ	vincennes
tenoit	VERB	tenir
pour	ADP	pour
le	DET	le
roy	NOUN	roi
,	PUNCT	,
et	CCONJ	et
y	ADV	y
avoit	VERB	avoir
beaucoup	ADV	beaucoup
de	ADP	de
gens	NOUN	gens
:	PUNCT	:
par	ADP	par
quoy	PRON	quoi
luy	PRON	lui
estoit	VERB	estre
besoing	NOUN	besoing
d'	ADP	de
estre	VERB	estre
venu	VERB	venir
accompaigné	VERB	accompagner
.	PUNCT	.
Les	DET	le
requestes	NOUN	requête
et	CCONJ	et
fins	NOUN	fin
des	ADP.DET	de.le
seigneurs	NOUN	seigneur
estoyent	VERB	être
d'	ADP	de
entrer	VERB	entrer
dedans	ADP	dedans
Paris	PROPN	paris
pour	ADP	pour
avoir	VERB	avoir
conversation	NOUN	convertir
et	CCONJ	et
amytié	NOUN	amitié
avec	ADP	avec
eulx	PRON	eux
sur	ADP	sur
le	DET	le
faict	VERB	faire
de	ADP	de
la	DET	le
reformation	NOUN	reforner
du	ADP.DET	de.le
royaulme	NOUN	royaume
,	PUNCT	,
lequel	DET	lequel
ilz	PRON	il
disoient	VERB	dire
estre	VERB	estre
mal	NOUN	mal
conduyt	NOUN	conduit
,	PUNCT	,
en	ADP	en
donnant	VERB	donner
plusieurs	DET	plusieurs
grans	ADJ	grand
charges	NOUN	charge
au	ADP.DET	a.le
roy	NOUN	roi
.	PUNCT	.
Les	DET	le
responces	NOUN	réponse
estoyent	VERB	être
fort	ADJ	fort
doulces	ADJ	doux
,	PUNCT	,
toutesfois	ADV	toutefois
prenant	VERB	prendre
quelque	DET	quelque
delay	NOUN	delai
avant	ADV	avant
respondre	VERB	respondre
.	PUNCT	.
Et	CCONJ	et
depuis	ADV	depuis
ne	ADV	ne
fut	VERB	être
content	VERB	conter
le	DET	le
roy	NOUN	roi
dudict	ADP.DET	de.ledit
evesque	NOUN	évêque
ne	ADV	ne
de	ADP	de
ceulx	PRON	cil
qui	PRON	qui
estoient	VERB	estre
avec	ADP	avec
luy	PRON	lui
.	PUNCT	.
Ainsi	ADV	ainsi
s'	DET	soi
en	ADP	en
retournèrent	VERB	retourner
,	PUNCT	,
demourans	VERB	demeurer
en	ADP	en
grans	ADJ	grand
practiques	NOUN	pratique
,	PUNCT	,
car	CCONJ	car
chascun	DET	chascun
parla	VERB	parler
à	ADP	à
eulx	PRON	eux
en	ADP	en
particulier	NOUN	particulier
.	PUNCT	.
Et	CCONJ	et
croy	NOUN	croire
bien	NOUN	bien
que	SCONJ	que
en	ADP	en
secret	NOUN	sercer
fut	VERB	être
accordé	VERB	accorder
par	ADP	par
aucuns	DET	aucun
que	SCONJ	que
les	DET	le
seigneurs	NOUN	seigneur
,	PUNCT	,
en	ADP	en
leur	DET	leur
simple	ADJ	simple
estat	NOUN	état
,	PUNCT	,
y	ADV	y
entreroyent	VERB	entrer
et	CCONJ	et
leurs	DET	leur
gens	NOUN	gens
pourroyent	VERB	pouvoir
passer	VERB	passer
oultre	ADP	outre
,	PUNCT	,
se	PRON	se
bon	ADJ	bon
leur	DET	leur
sembloit	VERB	sembler
,	PUNCT	,
en	ADP	en
petit	ADJ	petit
nombre	NOUN	nombre
à	ADP	à
la	DET	le
fois	NOUN	fois
.	PUNCT	.
Ceste	DET	cest
conversation	NOUN	convertir
n'	ADV	ne
eust	VERB	avoir
point	NOUN	point
seulement	ADV	seulement
esté	VERB	être
ville	NOUN	ville
gaignée	NOUN	gagner
,	PUNCT	,
mais	NOUN	mais
toute	DET	tout
l'	DET	le
emprise	NOUN	emprise
;	PUNCT	;
car	CCONJ	car
ayséement	NOUN	aisément
le	DET	le
peuple	NOUN	peuple
se	PRON	se
fust	VERB	estre
tourné	VERB	tourner
de	ADP	de
leur	DET	leur
part	NOUN	part
,	PUNCT	,
pour	ADP	pour
plusieurs	DET	plusieurs
raisons	NOUN	raison
et	CCONJ	et
,	PUNCT	,
par	ADP	par
consequent	VERB	consenter
,	PUNCT	,
toutes	DET	tout
celles	DET	cil
du	ADP.DET	de.le
royaulme	NOUN	royaume
à	ADP	à
l'	DET	le
exemple	NOUN	exemple
de	ADP	de
ceste	DET	cest
là	ADV	là
.	PUNCT	.
Dieu	PROPN	dieu
donna	VERB	donner
saige	ADJ	sage
conseil	NOUN	conseil
au	ADP.DET	a.le
roy	NOUN	roi
,	PUNCT	,
et	CCONJ	et
il	PRON	il
l'	DET	le
executa	VERB	excelot
bien	NOUN	bien
.	PUNCT	.
Adverty	PROPN	avertir
de	ADP	de
toutes	DET	tout
ces	DET	ce
choses	NOUN	chose
avant	ADV	avant
que	SCONJ	que
ceulx	PRON	cil
qui	PRON	qui
estoient	VERB	estre
venuz	VERB	venir
vers	ADP	vers
ces	DET	ce
seigneurs	NOUN	seigneur
eussent	VERB	avoir
faict	VERB	faire
leur	DET	leur
rapport	NOUN	rapport
,	PUNCT	,
il	PRON	il
arryva	VERB	arriver
en	ADP	en
la	DET	le
ville	NOUN	ville
en	ADP	en
l'	DET	le
estat	NOUN	état
que	SCONJ	que
l'	DET	le
on	PRON	on
doit	VERB	devoir
venir	VERB	venir
pour	ADP	pour
resconforter	VERB	réconforter
peuple	NOUN	peuple
,	PUNCT	,
car	CCONJ	car
il	PRON	il
vint	VERB	venir
en	ADP	en
très	ADV	très
grande	ADJ	grand
compaignie	NOUN	compagnie
et	CCONJ	et
mist	VERB	metre
bien	NOUN	bien
dans	ADP	dans
la	DET	le
ville	NOUN	ville
deux	DET	deux
mille	DET	mille
hommes	NOUN	homme
d'	ADP	de
armes	NOUN	arme
,	PUNCT	,
tous	DET	tout
les	DET	le
nobles	NOUN	noble
de	ADP	de
Normandie	PROPN	normandie
,	PUNCT	,
grant	ADJ	grant
force	NOUN	force
francs	NOUN	franc
archiers	NOUN	archer
,	PUNCT	,
les	DET	le
gens	NOUN	gens
de	ADP	de
sa	DET	son
maison	NOUN	maison
pensionnaires	NOUN	pensionner
et	CCONJ	et
autres	PRON	autre
gens	NOUN	gens
de	ADP	de
bien	NOUN	bien
qui	PRON	qui
se	PRON	se
trouvent	VERB	trouver
avec	ADP	avec
tel	DET	tel
roy	NOUN	roi
en	ADP	en
semblables	ADJ	semblable
affaires	NOUN	affaire
.	PUNCT	.
Et	CCONJ	et
ainsi	ADV	ainsi
fut	VERB	être
ceste	DET	cest
praticque	NOUN	pratique
rompue	VERB	rompre
et	CCONJ	et
tout	DET	tout
ce	PRON	ce
peuple	NOUN	peuple
bien	NOUN	bien
mué	VERB	muer
d'	ADP	de
essiens	NOUN	assien
ny	CCONJ	ne
ne	ADV	ne
se	PRON	se
fust	VERB	estre
trouvé	VERB	trouver
homme	NOUN	homme
de	ADP	de
ceulx	PRON	cil
qui	PRON	qui
paravant	NOUN	paravant
avoyent	VERB	avoir
esté	VERB	être
devers	ADP	devers
nous	PRON	nous
qui	PRON	qui
plus	ADV	plus
eust	VERB	avoir
osé	VERB	oser
parler	VERB	parler
de	ADP	de
la	DET	le
marchandise	NOUN	marchandise
,	PUNCT	,
et	CCONJ	et
aux	ADP.DET	à.le
aucuns	DET	aucun
en	ADP	en
print	VERB	prendre
mal	NOUN	mal
.	PUNCT	.
Toutesfois	ADV	toutefois
il	PRON	il
ne	ADV	ne
usa	VERB	user
de	ADP	de
nulle	DET	nul
cruaulté	NOUN	crüauté
en	ADP	en
ceste	DET	cest
matière	NOUN	matière
,	PUNCT	,
mais	NOUN	mais
aucuns	DET	aucun
perdirent	VERB	perdre
leurs	DET	leur
offices	NOUN	office
,	PUNCT	,
autres	PRON	autre
les	DET	le
envoya	VERB	envoyer
demourer	VERB	demeurer
ailleurs	ADV	ailleurs
:	PUNCT	:
que	SCONJ	que
je	PRON	je
lui	PRON	lui
reppute	NOUN	reppute
à	ADP	à
louenge	NOUN	louange
de	ADP	de
n'	ADV	ne
avoir	VERB	avoir
usé	VERB	user
d'	ADP	de
autre	ADJ	autre
vengence	NOUN	vengel
,	PUNCT	,
car	CCONJ	car
si	ADV	si
