Cy	ADV	ci
palaix	NOUN	palais
ou	CCONJ	ou
il	PRON	il
fit	VERB	faire
son	DET	son
rapport	NOUN	rapport
au	ADP.DET	a.le
roy	NOUN	roi
devant	ADP	devant
toute	DET	tout
la	DET	le
baronnie	NOUN	baronnie
et	CCONJ	et
les	DET	le
dames	NOUN	dame
,	PUNCT	,
qui	PRON	qui
bien	NOUN	bien
l'	DET	le
escouterent	VERB	écouter
.	PUNCT	.
Moult	ADV	moult
s'	DET	soi
esmerveilloient	VERB	esmerveiller
les	DET	le
barons	NOUN	baron
et	CCONJ	et
les	DET	le
dames	NOUN	dame
du	ADP.DET	de.le
raport	NOUN	raprot
que	SCONJ	que
fait	VERB	faire
avoit	VERB	avoir
le	DET	le
maistre	NOUN	maître
d'	ADP	de
ostel	NOUN	hôtel
.	PUNCT	.
Si	ADV	si
ne	ADV	ne
parloient	VERB	parler
par	ADP	par
le	DET	le
palais	NOUN	palais
que	SCONJ	que
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
duquel	ADP.DET	de.lequel
la	DET	le
venue	VERB	venir
leur	DET	leur
tardoit	VERB	tarder
beaucop	NOUN	beaucoup
.	PUNCT	.
Le	DET	le
roy	NOUN	roi
fit	VERB	faire
chanter	VERB	chanter
la	DET	le
messe	NOUN	messe
,	PUNCT	,
et	CCONJ	et
tous	DET	tout
les	DET	le
princes	NOUN	prince
,	PUNCT	,
barons	NOUN	baron
,	PUNCT	,
seigneurs	NOUN	seigneur
et	CCONJ	et
dames	NOUN	dame
l'	DET	le
alerent	VERB	aler
ouyr	VERB	ouïr
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
vint	VERB	venir
vers	ADP	vers
la	DET	le
fin	NOUN	fin
de	ADP	de
la	DET	le
messe	NOUN	messe
,	PUNCT	,
vecy	NOUN	voivi
venir	VERB	venir
ung	DET	un
escuier	NOUN	escuier
courant	VERB	courant
qui	PRON	qui
vint	VERB	venir
dire	VERB	dire
:	PUNCT	:
«	PUNCT	"
Venez	VERB	venir
veoir	VERB	vëoir
arriver	NOUN	arriver
celuy	DET	cil
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
;	PUNCT	;
hastez	VERB	haster
vous	PRON	vous
tantost	ADV	tantost
.	PUNCT	.
»	PUNCT	"
Les	DET	le
roys	NOUN	roi
prindrent	VERB	prendre
les	DET	le
dames	NOUN	dame
chascun	DET	chascun
en	ADP	en
son	DET	son
endroit	NOUN	endroit
,	PUNCT	,
et	CCONJ	et
s'	DET	soi
en	ADP	en
vindrent	VERB	venir
aux	ADP.DET	à.le
fenestres	NOUN	fenestre
du	ADP.DET	de.le
palaix	NOUN	palais
,	PUNCT	,
les	DET	le
aultres	PRON	autre
sortoient	VERB	sorter
hors	ADV	hors
en	ADP	en
la	DET	le
rue	NOUN	rüe
pour	ADP	pour
le	DET	le
mieulx	ADV	mieux
veoir	VERB	vëoir
.	PUNCT	.
Comment	ADV	comment
les	DET	le
conducteurs	NOUN	condut-ure
des	ADP.DET	de.le
chariotz	NOUN	charité
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
vindrent	VERB	venir
en	ADP	en
belle	ADJ	beau
ordonnance	NOUN	ordonner
après	ADV	après
les	DET	le
chariotz	NOUN	charité
de	ADP	de
la	DET	le
tapisserie	NOUN	tapessiz
.	PUNCT	.
Alors	PROPN	aler
arriverent	VERB	arriver
deux	DET	deux
cens	DET	cent
hommes	NOUN	homme
d'	ADP	de
armes	NOUN	arme
bien	NOUN	bien
en	ADP	en
point	NOUN	point
,	PUNCT	,
armez	VERB	armer
et	CCONJ	et
bardez	VERB	barde
comme	SCONJ	comme
tel	DET	tel
cas	NOUN	cas
le	DET	le
requiert	VERB	requerre
,	PUNCT	,
et	CCONJ	et
aloit	VERB	aler
deux	DET	deux
trompetes	NOUN	trompette
devant	ADP	devant
et	CCONJ	et
deux	DET	deux
tabourins	NOUN	tabours
de	ADP	de
Souysse	PROPN	soussie
et	CCONJ	et
ung	DET	un
phiphre	NOUN	phichespier
,	PUNCT	,
et	CCONJ	et
estoient	VERB	estre
montez	VERB	monter
ces	DET	ce
gens	NOUN	gens
sus	DET	sus
bons	ADJ	bon
coursiers	NOUN	coursois
,	PUNCT	,
qu'	SCONJ	que
ilz	PRON	il
vous	PRON	vous
faisoient	VERB	faire
saulter	VERB	saufure
et	CCONJ	et
faire	VERB	faire
gambades	NOUN	gaber
que	SCONJ	que
c'	CCONJ	ce
estoit	VERB	estre
ung	DET	un
triumphe	NOUN	triomphe
a	ADP	a
les	DET	le
regarder	VERB	regarder
,	PUNCT	,
et	CCONJ	et
venoient	VERB	venir
deux	DET	deux
a	ADP	a
deux	DET	deux
en	ADP	en
moult	ADV	moult
belle	ADJ	beau
ordonnance	NOUN	ordonner
.	PUNCT	.
Le	DET	le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
demanda	VERB	demander
au	ADP.DET	a.le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
que	SCONJ	que
estoient	VERB	estre
ces	DET	ce
gens	NOUN	gens
.	PUNCT	.
«	PUNCT	"
Sire	NOUN	seignor
,	PUNCT	,
»	PUNCT	"
respondit	VERB	répondre
il	PRON	il
,	PUNCT	,
«	PUNCT	"
je	PRON	je
n'	ADV	ne
en	ADP	en
sçay	NOUN	savoir
riens	NOUN	rien
,	PUNCT	,
car	CCONJ	car
point	NOUN	point
ne	ADV	ne
les	DET	le
ay	VERB	avoir
veuz	NOUN	voir
au	ADP.DET	a.le
voyage	NOUN	voyage
.	PUNCT	.
»	PUNCT	"
Et	CCONJ	et
lors	ADV	lors
le	DET	le
roy	NOUN	roi
de	ADP	de
Navarre	PROPN	navaror
,	PUNCT	,
qui	PRON	qui
tenoit	VERB	tenir
la	DET	le
pucelle	NOUN	pucelle
par	ADP	par
la	DET	le
main	NOUN	main
,	PUNCT	,
cria	VERB	crïer
par	ADP	par
la	DET	le
fenestre	NOUN	fenestre
:	PUNCT	:
«	PUNCT	"
Qui	PRON	qui
estes	VERB	estre
vous	PRON	vous
,	PUNCT	,
messeigneurs	NOUN	messeigneur
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Nous	PRON	nous
sommes	NOUN	somme
,	PUNCT	,
dirent	VERB	dire
ilz	PRON	il
,	PUNCT	,
les	DET	le
conducteurs	NOUN	condut-ure
des	ADP.DET	de.le
chariotz	NOUN	charité
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
qui	PRON	qui
icy	ADV	ici
viennent	VERB	venir
après	ADV	après
nous	PRON	nous
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Hee	NOUN	häir
,	PUNCT	,
Vierge	NOUN	vierge
Marie	PROPN	marie
,	PUNCT	,
dit	VERB	dire
la	DET	le
pucelle	NOUN	pucelle
,	PUNCT	,
que	SCONJ	que
vecy	NOUN	voivi
bel	ADJ	bel
estat	NOUN	état
pour	ADP	pour
ung	DET	un
homme	NOUN	homme
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Pensez	NOUN	penser
,	PUNCT	,
belle	ADJ	beau
seur	NOUN	soir
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
de	ADP	de
Navarre	PROPN	navaror
,	PUNCT	,
que	SCONJ	que
j'	PRON	je
en	ADP	en
suis	VERB	estre
tout	DET	tout
effrayé	NOUN	effaire
;	PUNCT	;
ce	PRON	ce
semble	NOUN	sembler
mieulx	ADV	mieux
songe	NOUN	songier
que	SCONJ	que
aultre	ADJ	autre
chose	NOUN	chose
.	PUNCT	.
»	PUNCT	"
Ainsi	ADV	ainsi
comme	SCONJ	comme
ilz	PRON	il
parloient	VERB	parler
,	PUNCT	,
vecy	NOUN	voivi
apparroistre	VERB	apprendre
les	DET	le
chariotz	NOUN	charité
de	ADP	de
la	DET	le
tapisserie	NOUN	tapessiz
,	PUNCT	,
a	ADP	a
tout	DET	tout
groz	ADJ	gros
coursiers	NOUN	coursois
,	PUNCT	,
et	CCONJ	et
en	ADP	en
chascun	DET	chascun
chariot	NOUN	charit
avoit	VERB	avoir
huit	NOUN	huit
groz	ADJ	gros
coursiers	NOUN	coursois
moult	ADV	moult
richement	NOUN	richement
harnechez	NOUN	harnecher
,	PUNCT	,
et	CCONJ	et
y	ADV	y
avoit	VERB	avoir
vingt	DET	vingt
cinq	DET	cinq
chariotz	NOUN	charité
,	PUNCT	,
tous	DET	tout
couvers	NOUN	couvrir
de	ADP	de
velours	NOUN	veurol
sur	ADP	sur
velours	NOUN	veurol
vert	ADJ	vert
moult	ADV	moult
riche	ADJ	riche
.	PUNCT	.
Quant	SCONJ	cant
les	DET	le
dames	NOUN	dame
virent	VERB	vëoir
ces	DET	ce
beaux	ADJ	beau
chariotz	NOUN	charité
,	PUNCT	,
elles	PRON	elle
furent	VERB	estre
toutes	DET	tout
ravies	VERB	ravise
,	PUNCT	,
et	CCONJ	et
les	DET	le
seigneurs	NOUN	seigneur
aussi	ADV	aussi
.	PUNCT	.
«	PUNCT	"
Helas	PROPN	helle
,	PUNCT	,
dit	VERB	dire
la	DET	le
pucelle	NOUN	pucelle
,	PUNCT	,
nous	PRON	nous
ne	ADV	ne
le	DET	le
verrons	VERB	voir
point	NOUN	point
,	PUNCT	,
car	CCONJ	car
il	PRON	il
doit	VERB	devoir
estre	VERB	estre
dedans	ADP	dedans
ces	DET	ce
beaux	ADJ	beau
chariotz	NOUN	charité
.	PUNCT	.
»	PUNCT	"
Et	CCONJ	et
lors	ADV	lors
le	DET	le
roy	NOUN	roi
de	ADP	de
Navarre	PROPN	navaror
cria	VERB	crïer
a	ADP	a
ceulx	PRON	cil
que	SCONJ	que
les	DET	le
chevaulx	NOUN	cheval
desdicts	ADV	de.ledit
chariotz	NOUN	charité
conduisoient	VERB	conduire
,	PUNCT	,
car	CCONJ	car
a	ADP	a
chascun	DET	chascun
cheval	NOUN	cheval
avoit	VERB	avoir
deux	DET	deux
hommes	NOUN	homme
a	ADP	a
pié	NOUN	pié
,	PUNCT	,
pour	ADP	pour
mieulx	ADV	mieux
gouverner	VERB	gouverner
lesdicts	DET	ledit
chevaulx	NOUN	cheval
que	SCONJ	que
moult	ADV	moult
fiers	ADJ	fier
et	CCONJ	et
puissans	NOUN	puissant
estoient	VERB	estre
:	PUNCT	:
«	PUNCT	"
Dictes	VERB	dire
,	PUNCT	,
mes	DET	mais
amys	NOUN	ami
,	PUNCT	,
qu'	SCONJ	que
est	VERB	estre
ce	PRON	ce
dedans	ADP	dedans
ces	DET	ce
beaux	ADJ	beau
chariotz	NOUN	charité
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
C'	CCONJ	ce
est	VERB	estre
la	DET	le
tapisserie	NOUN	tapessiz
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
l'	DET	le
ung	DET	un
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
en	ADP	en
fut	VERB	être
passé	NOUN	passer
vingt	DET	vingt
ou	CCONJ	ou
vingt	DET	vingt
deux	DET	deux
,	PUNCT	,
il	PRON	il
dit	VERB	dire
a	ADP	a
ung	DET	un
aultre	ADJ	autre
:	PUNCT	:
«	PUNCT	"
Dictes	VERB	dire
,	PUNCT	,
mon	DET	mon
amy	NOUN	ami
,	PUNCT	,
qu'	SCONJ	que
est	VERB	estre
ce	PRON	ce
dedans	ADP	dedans
ces	DET	ce
beaux	ADJ	beau
chariotz	NOUN	charité
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Monseigneur	NOUN	monseigneur
,	PUNCT	,
»	PUNCT	"
respondit	VERB	répondre
celuy	DET	cil
,	PUNCT	,
«	PUNCT	"
tous	DET	tout
les	DET	le
couvers	NOUN	couvrir
de	ADP	de
vert	ADJ	vert
sont	VERB	estre
les	DET	le
chariotz	NOUN	charité
de	ADP	de
la	DET	le
tapisserie	NOUN	tapessiz
et	CCONJ	et
linge	NOUN	ligne
.	PUNCT	.
»	PUNCT	"
Moult	ADV	moult
furent	VERB	estre
esmerveillez	VERB	esmerveiller
tous	DET	tout
quant	SCONJ	cant
ilz	PRON	il
ouyrent	VERB	ouïr
celle	DET	cil
responce	NOUN	répondre
.	PUNCT	.
«	PUNCT	"
Haa	PROPN	ha
,	PUNCT	,
mon	DET	mon
amy	NOUN	ami
,	PUNCT	,
dit	VERB	dire
la	DET	le
pucelle	NOUN	pucelle
au	ADP.DET	a.le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
nous	PRON	nous
avez	VERB	avoir
pas	NOUN	pas
tout	DET	tout
dit	VERB	dire
ce	PRON	ce
que	SCONJ	que
sçaviez	VERB	savoir
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Par	ADP	par
Dieu	PROPN	dieu
,	PUNCT	,
ma	DET	mon
mye	ADJ	mie
,	PUNCT	,
»	PUNCT	"
respondit	VERB	répondre
le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
«	PUNCT	"
je	PRON	je
n'	ADV	ne
en	ADP	en
avoye	VERB	avoir
veu	VERB	voir
si	ADV	si
non	NOUN	nom
ce	PRON	ce
que	SCONJ	que
j'	PRON	je
en	ADP	en
avoye	VERB	avoir
dit	VERB	dire
.	PUNCT	.
Si	ADV	si
suis	VERB	estre
moult	ADV	moult
esbay	VERB	esbäir
que	SCONJ	que
ce	PRON	ce
peult	VERB	pouvoir
estre	VERB	estre
.	PUNCT	.
»	PUNCT	"
En	ADP	en
tant	ADV	tant
comme	SCONJ	comme
ilz	PRON	il
parloient	VERB	parler
,	PUNCT	,
lesdicts	DET	ledit
chariotz	NOUN	charité
acheverent	VERB	achever
de	ADP	de
passer	VERB	passer
.	PUNCT	.
Comment	ADV	comment
aultres	PRON	autre
vingt	DET	vingt
cinq	DET	cinq
chariotz	NOUN	charité
entrerent	VERB	entrer
que	SCONJ	que
portoient	VERB	porter
les	DET	le
utenxilles	DET	outenvineux
de	ADP	de
la	DET	le
cuysine	NOUN	cuisine
.	PUNCT	.
Incontinent	PROPN	incontinent
après	ADV	après
les	DET	le
premiers	ADJ	premier
chariotz	NOUN	charité
,	PUNCT	,
en	ADP	en
apparurent	VERB	apperer
aultres	PRON	autre
vingt	DET	vingt
cinq	DET	cinq
chariotz	NOUN	charité
a	ADP	a
groz	ADJ	gros
coursiers	NOUN	coursois
,	PUNCT	,
comme	SCONJ	comme
les	DET	le
aultres	PRON	autre
,	PUNCT	,
mais	NOUN	mais
les	DET	le
chariotz	NOUN	charité
n'	ADV	ne
estoient	VERB	estre
couvers	NOUN	couvrir
que	SCONJ	que
de	ADP	de
grans	ADJ	grand
pans	NOUN	penser
de	ADP	de
cuyr	NOUN	cuir
roge	NOUN	roge
,	PUNCT	,
et	CCONJ	et
tantost	ADV	tantost
le	DET	le
roy	NOUN	roi
de	ADP	de
Portugal	PROPN	portugal
demanda	VERB	demander
:	PUNCT	:
«	PUNCT	"
Dictes	VERB	dire
,	PUNCT	,
messeigneurs	NOUN	messeigneur
,	PUNCT	,
quelz	ADJ	quel
chariotz	NOUN	charité
sont	VERB	estre
cela	DET	cela
,	PUNCT	,
et	CCONJ	et
a	ADP	a
qui	PRON	qui
sont	VERB	estre
ilz	PRON	il
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Ilz	PRON	il
sont	VERB	estre
,	PUNCT	,
»	PUNCT	"
firent	VERB	faire
ilz	PRON	il
,	PUNCT	,
«	PUNCT	"
les	DET	le
chariotz	NOUN	charité
de	ADP	de
la	DET	le
cuysine	NOUN	cuisine
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Par	ADP	par
Dieu	PROPN	dieu
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
de	ADP	de
Portugal	PROPN	portugal
,	PUNCT	,
je	PRON	je
me	PRON	je
tiendroye	VERB	tenir
bien	NOUN	bien
honnoré	VERB	honnëor
d'	ADP	de
en	ADP	en
avoir	VERB	avoir
demye	ADJ	demi
douzayne	ADJ	douater
de	ADP	de
telz	DET	tel
,	PUNCT	,
et	CCONJ	et
si	ADV	si
en	ADP	en
ferois	NOUN	faire
bien	NOUN	bien
mes	DET	mais
grans	ADJ	grand
honneurs	NOUN	honneur
.	PUNCT	.
»	PUNCT	"
Pareillement	PROPN	pareillement
dirent	VERB	dire
tous	DET	tout
les	DET	le
aultres	PRON	autre
.	PUNCT	.
«	PUNCT	"
Hee	NOUN	häir
,	PUNCT	,
doulce	ADJ	doux
Vierge	NOUN	vierge
Marie	PROPN	marie
,	PUNCT	,
dit	VERB	dire
la	DET	le
royne	NOUN	roine
d'	ADP	de
Arragon	PROPN	arganze
,	PUNCT	,
qui	PRON	qui
est	VERB	estre
celuy	DET	cil
qui	PRON	qui
peult	VERB	pouvoir
mener	VERB	mener
et	CCONJ	et
entretenir	VERB	entretenir
une	DET	un
telle	DET	tel
triumphe	NOUN	triomphe
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
le	DET	le
verrons	VERB	voir
nous	PRON	nous
pas	NOUN	pas
?	PUNCT	?
»	PUNCT	"
Et	CCONJ	et
ainsi	ADV	ainsi
comme	SCONJ	comme
ilz	PRON	il
devisoient	VERB	deviser
,	PUNCT	,
l'	DET	le
on	PRON	on
leur	DET	leur
vint	VERB	venir
dire	VERB	dire
que	SCONJ	que
le	DET	le
disner	VERB	dire
estoit	VERB	estre
prest	NOUN	prest
.	PUNCT	.
«	PUNCT	"
Helas	PROPN	helle
,	PUNCT	,
pour	ADP	pour
Dieu	PROPN	dieu
,	PUNCT	,
dirent	VERB	dire
les	DET	le
dames	NOUN	dame
,	PUNCT	,
ne	ADV	ne
parlez	VERB	parler
plus	ADV	plus
de	ADP	de
cela	DET	cela
,	PUNCT	,
car	CCONJ	car
il	PRON	il
n'	ADV	ne
est	VERB	estre
plaisir	NOUN	plaisir
que	SCONJ	que
de	ADP	de
veoir	VERB	vëoir
ces	DET	ce
innumerables	ADJ	innumer
richesses	NOUN	richesse
.	PUNCT	.
»	PUNCT	"
Quant	SCONJ	cant
lesdicts	DET	ledit
chariotz	NOUN	charité
furent	VERB	estre
passez	VERB	passer
,	PUNCT	,
en	ADP	en
arriva	VERB	arriver
aultres	PRON	autre
vingt	DET	vingt
cinq	DET	cinq
,	PUNCT	,
couvers	NOUN	couvrir
de	ADP	de
damas	NOUN	dame
bleu	ADJ	bleu
,	PUNCT	,
et	CCONJ	et
les	DET	le
coursiers	NOUN	coursois
harnechez	NOUN	harnecher
de	ADP	de
mesmes	ADJ	même
comme	SCONJ	comme
vous	PRON	vous
orrez	VERB	orer
.	PUNCT	.
Comme	SCONJ	comme
il	PRON	il
entra	VERB	entrer
en	ADP	en
la	DET	le
ville	NOUN	ville
aultres	PRON	autre
vingt	DET	vingt
cinq	DET	cinq
chariotz	NOUN	charité
couvers	NOUN	couvrir
de	ADP	de
damas	NOUN	dame
bleu	ADJ	bleu
,	PUNCT	,
qui	PRON	qui
portoient	VERB	porter
les	DET	le
robbes	NOUN	robbe
et	CCONJ	et
habillemens	NOUN	habillement
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
«	PUNCT	"
Or	ADV	or
,	PUNCT	,
regardez	VERB	regarder
,	PUNCT	,
dit	VERB	dire
la	DET	le
pucelle	NOUN	pucelle
,	PUNCT	,
vecy	NOUN	voivi
venir	VERB	venir
aultres	PRON	autre
chariotz	NOUN	charité
encore	ADV	encore
plus	ADV	plus
riches	ADJ	riche
que	SCONJ	que
les	DET	le
aultres	PRON	autre
.	PUNCT	.
»	PUNCT	"
Et	CCONJ	et
quant	SCONJ	cant
ilz	PRON	il
furent	VERB	estre
près	NOUN	près
,	PUNCT	,
on	PRON	on
demanda	VERB	demander
a	ADP	a
ceulx	PRON	cil
que	SCONJ	que
les	DET	le
menoient	VERB	mener
,	PUNCT	,
a	ADP	a
qui	PRON	qui
estoient	VERB	estre
lesdicts	DET	ledit
chariotz	NOUN	charité
qu'	SCONJ	que
ilz	PRON	il
menoient	VERB	mener
.	PUNCT	.
Alors	PROPN	aler
respondirent	VERB	répondre
en	ADP	en
disant	VERB	dire
:	PUNCT	:
«	PUNCT	"
Ce	PRON	ce
sont	VERB	estre
les	DET	le
chariotz	NOUN	charité
de	ADP	de
la	DET	le
garde	NOUN	garde
robe	NOUN	robe
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
nostre	DET	notre
maistre	NOUN	maître
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
O	PRON	o
royne	NOUN	roine
des	ADP.DET	de.le
cieulx	DET	cil
,	PUNCT	,
quelz	ADJ	quel
habillemens	NOUN	habillement
peult	VERB	pouvoir
il	PRON	il
avoir	VERB	avoir
leans	ADV	léans
!	PUNCT	!
Et	CCONJ	et
qui	PRON	qui
ce	PRON	ce
pourroit	VERB	pouvoir
ennuyer	VERB	ennuyer
de	ADP	de
regarder	VERB	regarder
cecy	DET	ceci
!	PUNCT	!
»	PUNCT	"
Puis	NOUN	puis
crya	VERB	crïer
elle	PRON	elle
mesmes	ADJ	même
a	ADP	a
la	DET	le
fenestre	NOUN	fenestre
:	PUNCT	:
«	PUNCT	"
Dictes	VERB	dire
,	PUNCT	,
mon	DET	mon
amy	NOUN	ami
,	PUNCT	,
combien	NOUN	combien
en	ADP	en
y	ADV	y
a	ADP	a
il	PRON	il
de	ADP	de
la	DET	le
garde	NOUN	garde
robe	NOUN	robe
?	PUNCT	?
»	PUNCT	"
Si	ADV	si
luy	PRON	lui
respondirent	VERB	répondre
que	SCONJ	que
vingt	DET	vingt
cinq	DET	cinq
.	PUNCT	.
«	PUNCT	"
Par	ADP	par
Dieu	PROPN	dieu
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
de	ADP	de
Portugal	PROPN	portugal
,	PUNCT	,
vela	VERB	velat
assez	ADV	assez
de	ADP	de
richesse	NOUN	richesse
pour	ADP	pour
achepter	VERB	acheter
tous	DET	tout
noz	DET	notre
royaulmes	NOUN	royaume
.	PUNCT	.
Il	PRON	il
me	PRON	je
semble	NOUN	sembler
que	SCONJ	que
je	PRON	je
songe	NOUN	songier
quant	SCONJ	cant
je	PRON	je
voy	NOUN	vëoir
cecy	DET	ceci
.	PUNCT	.
»	PUNCT	"
Grant	ADJ	grant
bruit	NOUN	bruit
en	ADP	en
estoit	VERB	estre
par	ADP	par
toute	DET	tout
la	DET	le
cité	NOUN	cité
,	PUNCT	,
et	CCONJ	et
en	ADP	en
especial	ADJ	espécial
au	ADP.DET	a.le
palais	NOUN	palais
,	PUNCT	,
de	ADP	de
la	DET	le
venue	VERB	venir
de	ADP	de
cest	DET	cest
homme	NOUN	homme
,	PUNCT	,
car	CCONJ	car
les	DET	le
chevaulx	NOUN	cheval
hannissoient	VERB	hansir
et	CCONJ	et
menoient	VERB	mener
tel	DET	tel
bruit	NOUN	bruit
que	SCONJ	que
c'	CCONJ	ce
estoit	VERB	estre
merveilles	NOUN	merveille
.	PUNCT	.
Le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
estoit	VERB	estre
tout	DET	tout
estonné	VERB	estonner
de	ADP	de
veoir	VERB	vëoir
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
veoit	VERB	vëoir
,	PUNCT	,
et	CCONJ	et
ouyoit	VERB	ouïr
tous	DET	tout
les	DET	le
rappors	NOUN	rappor
que	SCONJ	que
l'	DET	le
on	PRON	on
faisoit	VERB	faire
par	ADP	par
la	DET	le
cité	NOUN	cité
de	ADP	de
cest	DET	cest
homme	NOUN	homme
,	PUNCT	,
car	CCONJ	car
de	ADP	de
luy	PRON	lui
ne	ADV	ne
tenoit	VERB	tenir
on	PRON	on
plus	ADV	plus
d'	ADP	de
extime	NOUN	etimet
.	PUNCT	.
Mesmement	ADV	mêmement
,	PUNCT	,
que	SCONJ	que
pis	ADV	pis
estoit	VERB	estre
,	PUNCT	,
il	PRON	il
n'	ADV	ne
avoit	VERB	avoir
loisir	NOUN	loisir
ny	CCONJ	ne
espasse	NOUN	espasse
de	ADP	de
parler	VERB	parler
ny	CCONJ	ne
de	ADP	de
soy	PRON	soi
jouer	VERB	jouer
avecq	ADP	avec
sa	DET	son
fiancee	NOUN	fïance
comme	SCONJ	comme
il	PRON	il
desiroit	VERB	desirrer
,	PUNCT	,
dont	PRON	dont
il	PRON	il
estoit	VERB	estre
fort	ADJ	fort
marry	NOUN	marir
.	PUNCT	.
Toutesfois	ADV	toutefois
,	PUNCT	,
pour	ADP	pour
abreger	VERB	abreger
la	DET	le
matiere	NOUN	matiere
,	PUNCT	,
ces	DET	ce
vingt	DET	vingt
cinq	DET	cinq
chariotz	NOUN	charité
furent	VERB	estre
passez	VERB	passer
.	PUNCT	.
Tantost	ADV	tantost
vindrent	VERB	venir
les	DET	le
aultres	PRON	autre
vingt	DET	vingt
cinq	DET	cinq
tous	DET	tout
couvers	NOUN	couvrir
d'	ADP	de
ung	DET	un
velours	NOUN	veurol
sur	ADP	sur
velours	NOUN	veurol
cramoisi	VERB	craindre
broché	NOUN	brochier
d'	ADP	de
or	NOUN	or
moult	ADV	moult
riche	ADJ	riche
a	ADP	a
tout	DET	tout
franges	NOUN	franc
d'	ADP	de
or	NOUN	or
de	ADP	de
Chippre	NOUN	chippip
.	PUNCT	.
Si	ADV	si
reluisoient	VERB	reluisir
contre	ADP	contre
le	DET	le
soleil	NOUN	soleil
a	ADP	a
merveilles	NOUN	merveille
.	PUNCT	.
Quant	SCONJ	cant
l'	DET	le
on	PRON	on
les	DET	le
vit	VERB	vëoir
apparoistre	NOUN	appareiller
chascun	DET	chascun
s'	DET	soi
avança	VERB	avancier
pour	ADP	pour
regarder	VERB	regarder
.	PUNCT	.
Comme	SCONJ	comme
les	DET	le
chariotz	NOUN	charité
de	ADP	de
la	DET	le
vaixelle	NOUN	valeine
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
entrerent	VERB	entrer
.	PUNCT	.
«	PUNCT	"
Certes	ADV	certes
,	PUNCT	,
dit	VERB	dire
la	DET	le
pucelle	NOUN	pucelle
,	PUNCT	,
je	PRON	je
croy	NOUN	croire
que	SCONJ	que
Dieu	PROPN	dieu
et	CCONJ	et
paradis	NOUN	paradis
doit	VERB	devoir
arriver	NOUN	arriver
a	ADP	a
ceste	DET	cest
heure	NOUN	heure
.	PUNCT	.
Et	CCONJ	et
que	SCONJ	que
peult	VERB	pouvoir
estre	VERB	estre
ce	PRON	ce
?	PUNCT	?
Est	VERB	estre
il	PRON	il
homme	NOUN	homme
mortel	ADJ	mortel
qui	PRON	qui
puisse	VERB	pöoir
telle	DET	tel
noblesse	NOUN	noblesse
assembler	VERB	assembler
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Par	ADP	par
Dieu	PROPN	dieu
,	PUNCT	,
»	PUNCT	"
respondit	VERB	répondre
le	DET	le
roy	NOUN	roi
de	ADP	de
Navarre	PROPN	navaror
,	PUNCT	,
