Artus	PROPN	Artu
si	ADV	si
sovant	ADV	sovent
chanjoient	VERB	changier
Que	CCONJ	que
duel	NOUN	duel
et	CCONJ	et
joie	NOUN	joie
demenoient	VERB	demener
.	PUNCT	.
S'	DET	se
an	ADP	en
mist	VERB	metre
le	DET	le
seignor	NOUN	seignor
a	ADP	a
reison	NOUN	raison
Del	ADP.DET	de.le
chastel	NOUN	chastel
et	CCONJ	et
de	ADP	de
la	DET	le
meison	NOUN	maison
:	PUNCT	:
""""	PUNCT	"
Por	ADP	por
Deu	PROPN	dieu
,	PUNCT	,
fet	VERB	faire
il	PRON	il
,	PUNCT	,
biax	ADJ	bel
dolz	ADJ	douz
chiers	ADJ	chier
sire	NOUN	seignor
,	PUNCT	,
Ice	DET	ice
pleiroit	VERB	plaire
vos	PRON	vos
il	PRON	il
a	ADP	a
dire	VERB	dire
Por	ADP	por
coi	PRON	coi
m'	PRON	je
avez	VERB	avoir
tant	ADV	tant
enoré	VERB	onorer
Et	CCONJ	et
tant	ADV	tant
fet	VERB	faire
joie	NOUN	joie
,	PUNCT	,
et	CCONJ	et
puis	NOUN	puis
ploré	VERB	plorer
?	PUNCT	?
-	PUNCT	-
Oïl	ADV	öil
,	PUNCT	,
s'	DET	soi
il	PRON	il
vos	PRON	vos
vient	VERB	venir
a	ADP	a
pleisir	NOUN	plaisir
;	PUNCT	;
Mes	CCONJ	mais
le	DET	le
celer	VERB	celer
et	CCONJ	et
le	DET	le
teisir	VERB	taire
Devriez	VERB	devoir
vos	PRON	vos
asez	ADV	assez
voloir	VERB	voloir
;	PUNCT	;
Chose	NOUN	chose
qui	PRON	qui
vos	PRON	vos
face	VERB	faire
doloir	NOUN	doloir
Ne	CCONJ	ne
vos	PRON	vos
dirai	VERB	dire
je	PRON	je
ja	ADV	ja
,	PUNCT	,
mon	DET	mon
vuel	VERB	voloir
;	PUNCT	;
Lessiez	VERB	laissier
nos	PRON	nos
feire	VERB	faire
nostre	DET	notre
duel	NOUN	duel
,	PUNCT	,
Si	ADV	si
n'	ADV	ne
an	ADP	en
metez	VERB	metre
ja	ADV	ja
rien	NOUN	rien
a	ADP	a
cuer	NOUN	cuer
.	PUNCT	.
-	PUNCT	-
Ce	PRON	ce
ne	ADV	ne
porroit	VERB	pöoir
estre	VERB	estre
a	ADP	a
nul	DET	nul
fuer	NOUN	fuer
Que	CCONJ	que
je	PRON	je
duel	NOUN	duel
feire	VERB	faire
vos	PRON	vos
veïsse	VERB	vëoir
Ne	CCONJ	ne
rien	NOUN	rien
a	ADP	a
mon	DET	mon
cuer	NOUN	cuer
n'	ADV	ne
an	ADP	en
meïsse	ADJ	metre
;	PUNCT	;
Einz	ADV	ainz
le	DET	le
desir	ADP	desirrer
mout	ADV	mout
a	ADP	a
savoir	VERB	savoir
,	PUNCT	,
Quelque	DET	quelque
duel	NOUN	duel
que	SCONJ	que
j'	PRON	je
en	ADP	en
doie	VERB	devoir
avoir	VERB	avoir
.	PUNCT	.
-	PUNCT	-
Donc	ADV	donc
,	PUNCT	,
fet	VERB	faire
il	PRON	il
,	PUNCT	,
le	DET	le
vos	PRON	vos
dirai	VERB	dire
gié	PRON	je
.	PUNCT	.
Mout	ADV	mout
m'	PRON	je
a	ADP	a
uns	DET	un
jaianz	NOUN	jaiant
domagié	VERB	damagier
,	PUNCT	,
Qui	PRON	qui
voloit	VERB	voloir
que	SCONJ	que
je	PRON	je
li	DET	le
donasse	VERB	doner
Ma	DET	mon
fille	NOUN	fille
,	PUNCT	,
qui	PRON	qui
de	ADP	de
biauté	NOUN	biauté
passe	VERB	passer
Totes	DET	tot
les	DET	le
puceles	NOUN	pucele
del	ADP.DET	de.le
monde	NOUN	monde
.	PUNCT	.
Li	DET	le
fel	ADJ	felon
jaianz	NOUN	jaiant
,	PUNCT	,
cui	PRON	cui
Dex	PROPN	dieu
confonde	VERB	confondre
,	PUNCT	,
A	ADP	a
non	NOUN	nom
Harpins	PROPN	harpin
de	ADP	de
la	DET	le
Montaingne	NOUN	montaigne
;	PUNCT	;
Ja	ADV	ja
n'	ADV	ne
iert	VERB	estre
jorz	NOUN	jor
que	SCONJ	que
del	ADP.DET	de.le
mien	ADJ	mien
ne	ADV	ne
praigne	VERB	prendre
Tot	DET	tot
ce	PRON	ce
que	SCONJ	que
il	PRON	il
an	ADP	en
puet	VERB	pöoir
ateindre	VERB	ataindre
.	PUNCT	.
Mialz	PROPN	mieus
de	ADP	de
moi	PRON	je
ne	ADV	ne
se	PRON	se
doit	VERB	devoir
nus	DET	nul
plaindre	VERB	plaindre
,	PUNCT	,
Ne	CCONJ	ne
duel	NOUN	duel
feire	VERB	faire
,	PUNCT	,
ne	ADV	ne
duel	NOUN	duel
mener	VERB	mener
;	PUNCT	;
De	ADP	de
duel	NOUN	duel
devroie	VERB	devoir
forsener	NOUN	forsener
,	PUNCT	,
Que	CCONJ	que
.vi.	DET	six
filz	NOUN	fil
chevaliers	NOUN	chevalier
avoie	VERB	avoir
,	PUNCT	,
Plus	ADV	plus
biax	ADJ	bel
el	ADP.DET	en.le
monde	NOUN	monde
ne	ADV	ne
savoie	VERB	savoir
;	PUNCT	;
Ses	DET	son
a	ADP	a
toz	DET	tot
.vi.	DET	six
li	DET	le
jaianz	NOUN	jaiant
pris	NOUN	prendre
;	PUNCT	;
Veant	VERB	vëoir
moi	PRON	je
en	ADP	en
a	ADP	a
.ii.	DET	deus
ocis	VERB	ocire
Et	CCONJ	et
demain	ADV	demain
ocirra	VERB	ocire
les	DET	le
quatre	DET	quatre
,	PUNCT	,
Se	SCONJ	se
je	PRON	je
ne	ADV	ne
truis	VERB	trover
qui	PRON	qui
s'	DET	soi
an	ADP	en
conbate	VERB	combatre
A	ADP	a
lui	PRON	lui
,	PUNCT	,
por	ADP	por
mes	DET	mais
filz	NOUN	fil
delivrer	VERB	delivrer
,	PUNCT	,
Ou	CCONJ	où
se	PRON	se
ge	PRON	je
ne	ADV	ne
li	DET	le
voel	VERB	voloir
livrer	VERB	livrer
Ma	DET	mon
fille	NOUN	fille
;	PUNCT	;
et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
l'	DET	le
avra	VERB	avoir
,	PUNCT	,
As	ADV	a.le
plus	ADV	plus
vix	NOUN	vil
garçons	NOUN	garçon
qu'	SCONJ	que
il	PRON	il
savra	VERB	savoir
En	ADP	en
sa	DET	son
meison	NOUN	maison
et	CCONJ	et
as	VERB	a.le
plus	ADV	plus
orz	NOUN	or
La	DET	le
liverra	VERB	livrer
por	ADP	por
lor	DET	lor
deporz	NOUN	deport
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
ne	ADV	ne
la	DET	le
deigneroit	VERB	deignier
mes	DET	mais
prandre	VERB	prendre
.	PUNCT	.
A	ADP	a
demain	ADV	demain
puis	NOUN	puis
ce	PRON	ce
duel	NOUN	duel
atendre	VERB	atendre
,	PUNCT	,
Se	SCONJ	se
Damedex	PROPN	damnedeu
ne	ADV	ne
m'	PRON	je
an	ADP	en
consoille	NOUN	conseillier
.	PUNCT	.
Et	CCONJ	et
por	ADP	por
ce	PRON	ce
n'	ADV	ne
est	VERB	estre
mie	ADV	mie
mervoille	NOUN	merveille
,	PUNCT	,
Biax	ADJ	bel
sire	NOUN	seignor
chiers	ADJ	chier
,	PUNCT	,
se	PRON	se
nos	PRON	nos
plorons	NOUN	plorer
.	PUNCT	.
Mes	CCONJ	mais
por	ADP	por
vos	PRON	vos
,	PUNCT	,
tant	ADV	tant
con	SCONJ	come
nos	PRON	nos
poons	NOUN	pouvoir
,	PUNCT	,
Nos	PRON	nos
resforçons	NOUN	reforser
a	ADP	a
la	DET	le
foiee	NOUN	foiiee
De	ADP	de
feire	VERB	faire
contenance	NOUN	contenance
liee	ADJ	lié
,	PUNCT	,
Que	CCONJ	que
fos	ADJ	fol
est	VERB	estre
qui	PRON	qui
prodome	NOUN	pro
atret	VERB	atrait
Entor	ADP	entor
lui	PRON	lui
,	PUNCT	,
s'	DET	soi
enor	NOUN	onor
ne	ADV	ne
li	DET	le
fet	VERB	faire
,	PUNCT	,
Et	CCONJ	et
vos	PRON	vos
me	PRON	je
resanblez	VERB	resembler
prodome	NOUN	pro
;	PUNCT	;
Or	ADV	or
vos	PRON	vos
en	ADP	en
ai	VERB	avoir
dite	VERB	dire
la	DET	le
some	NOUN	some
,	PUNCT	,
Sire	NOUN	seignor
,	PUNCT	,
de	ADP	de
nostre	DET	notre
grant	ADJ	grant
destrece	NOUN	destrece
,	PUNCT	,
N'	ADV	ne
en	ADP	en
chastel	NOUN	chastel
ne	ADV	ne
an	ADP	en
forterece	NOUN	forterement
,	PUNCT	,
Ne	CCONJ	ne
nos	PRON	nos
a	ADP	a
lessié	VERB	laissier
li	DET	le
jaianz	NOUN	jaiant
Fors	ADV	fors
tant	ADV	tant
con	SCONJ	come
il	PRON	il
en	ADP	en
a	ADP	a
ceanz	ADV	çaienz
.	PUNCT	.
Vos	PRON	vos
meïsmes	ADJ	mëisme
bien	NOUN	bien
le	DET	le
veïstes	VERB	vëoir
S'	DET	se
enuit	ADV	enoiier
garde	NOUN	garde
vos	PRON	vos
an	ADP	en
preïstes	NOUN	prendre
,	PUNCT	,
Qu'	CCONJ	que
il	PRON	il
n'	ADV	ne
a	ADP	a
lessié	VERB	laissier
vaillant	ADJ	valoir
.i.	DET	un
es	ADP.DET	en.le
Fors	ADV	fors
de	ADP	de
ces	DET	ce
murs	NOUN	mur
qui	PRON	qui
sont	VERB	estre
remés	VERB	remanoir
;	PUNCT	;
Ainz	PROPN	ainz
a	ADP	a
trestot	DET	trestot
le	DET	le
borc	NOUN	borc
plené	VERB	plenier
;	PUNCT	;
Quant	SCONJ	cant
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
vost	VERB	voloir
en	ADP	en
ot	VERB	avoir
mené	VERB	mener
,	PUNCT	,
Si	ADV	si
mist	VERB	metre
el	ADP.DET	en.le
remenant	NOUN	remanant
le	DET	le
feu	NOUN	feu
;	PUNCT	;
Einsi	ADV	ainsi
m'	PRON	je
a	ADP	a
feit	VERB	faire
meint	DET	mener
felon	ADJ	felon
geu	NOUN	jeu
.	PUNCT	.
""""	PUNCT	"
Messire	NOUN	seignor
Yvains	PROPN	yvain
tot	DET	tot
escouta	VERB	escouter
Quanque	PRON	cantque
ses	DET	son
ostes	NOUN	oste
li	DET	le
conta	VERB	conter
,	PUNCT	,
Et	CCONJ	et
quant	SCONJ	cant
trestot	DET	trestot
escouté	NOUN	escouter
ot	VERB	avoir
,	PUNCT	,
Si	ADV	si
li	DET	le
redist	VERB	redire
ce	PRON	ce
que	SCONJ	que
lui	PRON	lui
plot	VERB	plaire
:	PUNCT	:
""""	PUNCT	"
Sire	NOUN	seignor
,	PUNCT	,
fet	VERB	faire
il	PRON	il
,	PUNCT	,
de	ADP	de
vostre	DET	vostre
enui	NOUN	enui
Mout	ADV	mout
iriez	ADJ	irier
et	CCONJ	et
mout	ADV	mout
dolanz	ADJ	dolent
sui	VERB	estre
,	PUNCT	,
Mes	CCONJ	mais
d'	ADP	de
une	DET	un
chose	NOUN	chose
me	PRON	je
mervoil	NOUN	merveillier
,	PUNCT	,
Se	SCONJ	se
vos	PRON	vos
n'	ADV	ne
en	ADP	en
avez	VERB	avoir
quis	VERB	querre
consoil	NOUN	conseil
A	ADP	a
la	DET	le
cort	NOUN	cort
le	DET	le
boen	ADJ	bon
roi	NOUN	roi
Artu	PROPN	artu
.	PUNCT	.
Nus	DET	nul
hom	NOUN	ome
n'	ADV	ne
est	VERB	estre
de	ADP	de
si	ADV	si
grant	ADJ	grant
vertu	NOUN	vertu
Qu'	CCONJ	que
a	ADP	a
sa	DET	son
cort	NOUN	cort
ne	ADV	ne
poïst	VERB	pöoir
trover	VERB	trover
Tex	DET	tel
qui	PRON	qui
voldroient	VERB	voloir
esprover	VERB	esprover
Lor	DET	lor
vertu	NOUN	vertu
ancontre	ADP	encontre
la	DET	le
soe	ADJ	suen
.	PUNCT	.
""""	PUNCT	"
Et	CCONJ	et
lors	ADV	lors
li	DET	le
descuevre	VERB	descovrir
et	CCONJ	et
desnoe	VERB	desnos
Li	DET	le
riches	ADJ	riche
hom	NOUN	ome
que	SCONJ	que
il	PRON	il
eüst	VERB	avoir
Boene	ADJ	bon
aïe	NOUN	äie
se	PRON	se
il	PRON	il
seüst	VERB	savoir
Ou	CCONJ	où
trover	VERB	trover
monseignor	NOUN	seignor
Gauvain	PROPN	gauvain
.	PUNCT	.
""""	PUNCT	"
Cil	DET	cel
ne	ADV	ne
l'	DET	le
anpreïst	VERB	emprendre
pas	NOUN	pas
en	ADP	en
vain	ADJ	vain
,	PUNCT	,
Que	CCONJ	que
ma	DET	mon
fame	NOUN	feme
est	VERB	estre
sa	DET	son
suer	NOUN	seror
germainne	ADJ	germain
;	PUNCT	;
Mes	CCONJ	mais
la	DET	le
fame	NOUN	feme
le	DET	le
roi	NOUN	roi
en	ADP	en
mainne	VERB	mener
Uns	DET	un
chevaliers	NOUN	chevalier
d'	ADP	de
estrange	ADJ	estrange
terre	NOUN	terre
Qui	PRON	qui
a	ADP	a
la	DET	le
cort	NOUN	cort
l'	DET	le
ala	VERB	aler
requerre	VERB	requerre
.	PUNCT	.
Neporquant	ADV	neporcant
ja	ADV	ja
ne	ADV	ne
l'	DET	le
en	ADP	en
eüst	VERB	avoir
Menee	VERB	mener
,	PUNCT	,
por	ADP	por
rien	NOUN	rien
qu'	SCONJ	que
il	PRON	il
peüst	VERB	pauvoir
,	PUNCT	,
Ne	CCONJ	ne
fust	VERB	estre
Kex	PROPN	keu
,	PUNCT	,
qui	PRON	qui
anbricona	VERB	ambrioncher
Le	DET	le
roi	NOUN	roi
tant	ADV	tant
que	SCONJ	que
il	PRON	il
li	DET	le
bailla	VERB	bailler
La	DET	le
reïne	NOUN	röine
et	CCONJ	et
mist	VERB	metre
en	ADP	en
sa	DET	son
garde	NOUN	garde
.	PUNCT	.
Cil	DET	cel
fu	VERB	estre
fos	ADJ	fol
et	CCONJ	et
cele	DET	cel
musarde	ADJ	musard
,	PUNCT	,
Qui	PRON	qui
an	ADP	en
son	DET	son
conduit	NOUN	conduit
se	PRON	se
fia	VERB	fïer
,	PUNCT	,
Et	CCONJ	et
je	PRON	je
resui	VERB	restre
cil	DET	cel
qui	PRON	qui
i	ADV	i
a	ADP	a
Trop	ADV	trop
grant	ADJ	grant
domage	NOUN	damage
et	CCONJ	et
trop	ADV	trop
grant	ADJ	grant
perte	NOUN	perte
,	PUNCT	,
Que	CCONJ	que
ce	PRON	ce
est	VERB	estre
chose	NOUN	chose
tote	DET	tot
certe	ADJ	certe
Que	CCONJ	que
messire	NOUN	seignor
Gauvains	PROPN	gauvain
,	PUNCT	,
li	DET	le
preuz	ADJ	pro
,	PUNCT	,
Por	ADP	por
sa	DET	son
niece	NOUN	niece
et	CCONJ	et
por	ADP	por
ses	DET	son
neveuz	NOUN	nevo
,	PUNCT	,
Fust	VERB	estre
ça	ADV	ça
venuz	VERB	venir
grant	ADJ	grant
aleüre	NOUN	alëure
Se	SCONJ	se
il	PRON	il
seüst	VERB	savoir
ceste	DET	cest
aventure	NOUN	aventure
;	PUNCT	;
Mes	CCONJ	mais
il	PRON	il
nel	ADV.PRON	ne.il
set	VERB	savoir
,	PUNCT	,
don	PRON	dont
tant	ADV	tant
me	PRON	je
grieve	VERB	grever
Que	CCONJ	que
par	ADP	par
po	ADV	poi
li	DET	le
cuers	NOUN	cuer
ne	ADV	ne
me	PRON	je
crieve	VERB	crever
;	PUNCT	;
Einz	ADV	ainz
est	VERB	estre
alez	VERB	aler
aprés	ADP	après
celui	DET	cel
,	PUNCT	,
Cui	PRON	cui
Damedex	PROPN	damnedeu
doint	VERB	doner
grant	ADJ	grant
enui	NOUN	enui
,	PUNCT	,
Quant	SCONJ	cant
menee	VERB	mener
en	ADP	en
a	ADP	a
la	DET	le
reïne	NOUN	röine
.	PUNCT	.
""""	PUNCT	"
Messire	NOUN	seignor
Yvains	PROPN	yvain
onques	ADV	onque
ne	ADV	ne
fine	NOUN	finer
De	ADP	de
sopirer	VERB	sospirer
,	PUNCT	,
quant	SCONJ	cant
ce	PRON	ce
antant	VERB	entendre
;	PUNCT	;
De	ADP	de
la	DET	le
pitié	NOUN	pitié
que	SCONJ	que
il	PRON	il
l'	DET	le
en	ADP	en
prant	VERB	prendre
Li	DET	le
respont	VERB	respondre
:	PUNCT	:
""""	PUNCT	"
Biax	ADJ	bel
dolz	ADJ	douz
sire	NOUN	seignor
chiers	ADJ	chier
,	PUNCT	,
Je	PRON	je
m'	PRON	je
an	ADP	en
metroie	VERB	metre
volentiers	ADV	volentiers
En	ADP	en
l'	DET	le
aventure	NOUN	aventure
et	CCONJ	et
el	ADP.DET	en.le
peril	NOUN	peril
Se	SCONJ	se
li	DET	le
jaianz	NOUN	jaiant
et	CCONJ	et
vostre	DET	vostre
fil	NOUN	fil
Venoient	VERB	venir
demain	ADV	demain
a	ADP	a
tele	DET	tel
ore	NOUN	ore
Que	CCONJ	que
n'	ADV	ne
i	ADV	i
face	VERB	faire
trop	ADV	trop
grant	ADJ	grant
demore	NOUN	demore
,	PUNCT	,
Que	CCONJ	que
je	PRON	je
serai	VERB	estre
aillors	ADV	aillors
que	SCONJ	que
ci	ADV	ci
,	PUNCT	,
Demain	NOUN	demain
a	ADP	a
ore	NOUN	ore
de	ADP	de
midi	NOUN	midi
,	PUNCT	,
Si	ADV	si
con	SCONJ	come
je	PRON	je
l'	DET	le
ai	VERB	avoir
acreanté	VERB	acreanter
.	PUNCT	.
-	PUNCT	-
Biax	ADJ	bel
sire	NOUN	seignor
,	PUNCT	,
de	ADP	de
la	DET	le
volanté	NOUN	volenté
Vos	PRON	vos
merci	NOUN	merci
ge	PRON	je
,	PUNCT	,
fet	VERB	faire
li	DET	le
prodom	NOUN	pro
,	PUNCT	,
.C.	DET	cent
mile	DET	mil
foiz	NOUN	foi
en	ADP	en
un	DET	un
randon	NOUN	randon
.	PUNCT	.
""""	PUNCT	"
Et	CCONJ	et
totes	DET	tot
les	DET	le
genz	NOUN	gent
de	ADP	de
l'	DET	le
ostel	NOUN	hôtel
Li	DET	le
redisoient	VERB	rédire
autretel	ADJ	autretel
.	PUNCT	.
Atant	ADV	atant
vint	VERB	venir
d'	ADP	de
une	DET	un
chanbre	NOUN	chambre
fors	ADV	fors
La	DET	le
pucele	NOUN	pucele
,	PUNCT	,
gente	ADJ	gent
de	ADP	de
cors	NOUN	cors
Et	CCONJ	et
de	ADP	de
façon	NOUN	façon
bele	ADJ	bel
et	CCONJ	et
pleisanz	NOUN	plaisir
.	PUNCT	.
Mout	ADV	mout
vint	VERB	venir
sinple	ADJ	simple
et	CCONJ	et
mue	ADJ	müe
et	CCONJ	et
teisanz	VERB	taire
,	PUNCT	,
C'	CCONJ	ce
onques	ADV	onque
ses	DET	son
diax	NOUN	duel
ne	ADV	ne
prenoit	VERB	prendre
fin	NOUN	fin
,	PUNCT	,
Vers	NOUN	vers
terre	NOUN	terre
tint	VERB	tenir
le	DET	le
chief	NOUN	chief
anclin	NOUN	enclin
;	PUNCT	;
Et	CCONJ	et
sa	DET	son
mere	NOUN	mere
revint	VERB	revenir
decoste	NOUN	deconter
,	PUNCT	,
Que	CCONJ	que
mostrer	VERB	mostrer
lor	DET	lor
voloit	VERB	voloir
lor	DET	lor
oste	NOUN	oste
Li	DET	le
sires	NOUN	seignor
,	PUNCT	,
qui	PRON	qui
les	DET	le
ot	VERB	avoir
mandees	VERB	mander
.	PUNCT	.
En	ADP	en
lor	DET	lor
mantiax	NOUN	mantel
anvelopees	NOUN	enveler
Vindrent	VERB	venir
,	PUNCT	,
por	ADP	por
lor	DET	lor
lermes	NOUN	larme
covrir	VERB	covrir
;	PUNCT	;
Et	CCONJ	et
il	PRON	il
lor	DET	lor
comande	VERB	comander
a	ADP	a
ovrir	VERB	ovrir
Les	DET	le
mantiax	NOUN	mantel
et	CCONJ	et
les	DET	le
chiés	NOUN	chief
lever	VERB	lever
,	PUNCT	,
Et	CCONJ	et
dit	VERB	dire
:	PUNCT	:
""""	PUNCT	"
Ne	CCONJ	ne
vos	PRON	vos
doit	VERB	devoir
pas	NOUN	pas
grever	VERB	grever
Ce	PRON	ce
que	SCONJ	que
je	PRON	je
vos	PRON	vos
comant	ADV	coment
a	ADP	a
feire	VERB	faire
,	PUNCT	,
C'	CCONJ	ce
un	DET	un
franc	ADJ	franc
home	NOUN	ome
mout	ADV	mout
deboneire	ADJ	debonaire
Nos	PRON	nos
a	ADP	a
Dex	PROPN	dieu
et	CCONJ	et
boene	ADJ	bon
aventure	NOUN	aventure
Ceanz	ADV	çaienz
doné	VERB	doner
,	PUNCT	,
qui	PRON	qui
m'	PRON	je
aseüre	NOUN	assëurer
Qu'	CCONJ	que
il	PRON	il
se	PRON	se
conbatra	VERB	combatre
au	ADP.DET	a.le
jaiant	NOUN	jaiant
.	PUNCT	.
Or	ADV	or
n'	ADV	ne
en	ADP	en
alez	VERB	aler
plus	ADV	plus
delaiant	VERB	delaine
,	PUNCT	,
Qu'	CCONJ	que
au	ADP.DET	a.le
pié	NOUN	pié
ne	ADV	ne
l'	DET	le
en	ADP	en
ailliez	VERB	aler
cheoir	VERB	chëoir
.	PUNCT	.
-	PUNCT	-
Ce	PRON	ce
ne	ADV	ne
me	PRON	je
lest	VERB	laissier
ja	ADV	ja
Dex	PROPN	dieu
veoir	VERB	vëoir
!	PUNCT	!
Fet	VERB	faire
messire	NOUN	seignor
Yvains	PROPN	yvain
maintenant	ADV	maintenant
.	PUNCT	.
Voir	ADJ	voir
ne	ADV	ne
seroit	VERB	estre
mie	ADV	mie
avenant	VERB	avenir
Que	CCONJ	que
au	ADP.DET	a.le
pié	NOUN	pié
me	PRON	je
venist	VERB	venir
la	DET	le
suer	NOUN	seror
Monseignor	NOUN	seignor
Gauvain	PROPN	gauvain
a	ADP	a
nul	DET	nul
fuer	NOUN	fuer
Ne	CCONJ	ne
sa	DET	son
niece	NOUN	niece
;	PUNCT	;
Dex	PROPN	dieu
m'	PRON	je
an	ADP	en
desfande	VERB	defendre
,	PUNCT	,
C'	CCONJ	ce
orguiauz	NOUN	orgueil
en	ADP	en
moi	PRON	je
tant	ADV	tant
ne	ADV	ne
s'	DET	soi
estande	VERB	estendre
Que	CCONJ	que
a	ADP	a
mon	DET	mon
pié	NOUN	pié
venir	VERB	venir
les	DET	le
les	DET	le
!	PUNCT	!
Voir	ADJ	voir
,	PUNCT	,
ja	ADV	ja
n'	ADV	ne
oblieroie	VERB	oblïer
mes	DET	mais
La	DET	le
honte	NOUN	honte
que	SCONJ	que
je	PRON	je
en	ADP	en
avroie	VERB	avoir
.	PUNCT	.
Mes	CCONJ	mais
de	ADP	de
ce	PRON	ce
boen	ADJ	bon
gré	NOUN	gré
lor	DET	lor
savroie	VERB	savoir
,	PUNCT	,
Se	SCONJ	se
eles	PRON	il
se	PRON	se
reconfortoient	VERB	reconforter
Jusqu'	ADP	jusque
a	ADP	a
demain	ADV	demain
,	PUNCT	,
que	SCONJ	que
eles	PRON	il
voient	VERB	vëoir
Se	SCONJ	se
Dex	PROPN	dieu
les	DET	le
voldra	VERB	voloir
conseillier	VERB	conseillier
.	PUNCT	.
Moi	PRON	je
ne	ADV	ne
covient	VERB	covenir
il	PRON	il
plus	ADV	plus
proier	VERB	priier
,	PUNCT	,
Mes	CCONJ	mais
que	SCONJ	que
li	DET	le
jaianz	NOUN	jaiant
si	ADV	si
tost	DET	tost
veingne	VERB	venir
Qu'	CCONJ	que
aillors	ADV	aillors
mantir	VERB	mentir
ne	ADV	ne
me	PRON	je
coveingne	NOUN	covenir
;	PUNCT	;
Que	CCONJ	que
por	ADP	por
rien	NOUN	rien
je	PRON	je
ne	ADV	ne
lesseroie	VERB	laissier
Que	CCONJ	que
demain	ADV	demain
,	PUNCT	,
a	ADP	a
midi	NOUN	midi
,	PUNCT	,
ne	ADV	ne
soie	NOUN	estre
Au	ADP.DET	a.le
plus	ADV	plus
grant	ADJ	grant
afeire	NOUN	afaire
por	ADP	por
voir	ADJ	voir
Que	CCONJ	que
je	PRON	je
onques	ADV	onque
poïsse	VERB	pöoir
avoir	VERB	avoir
.	PUNCT	.
""""	PUNCT	"
Ensi	ADV	ainsi
ne	ADV	ne
les	DET	le
volt	VERB	voloir
pas	NOUN	pas
del	ADP.DET	de.le
tot	DET	tot
Aseürer	VERB	assëurer
,	PUNCT	,
car	CCONJ	car
an	ADP	en
redot	NOUN	redot
Est	VERB	estre
que	SCONJ	que
li	DET	le
jaianz	NOUN	jaiant
ne	ADV	ne
venist	VERB	venir
A	ADP	a
tele	DET	tel
ore	NOUN	ore
que	SCONJ	que
il	PRON	il
poïst	VERB	pöoir
Venir	VERB	venir
a	ADP	a
tens	NOUN	tens
a	ADP	a
la	DET	le
pucele	NOUN	pucele
Qui	PRON	qui
ert	VERB	estre
anclose	VERB	enclore
an	ADP	en
la	DET	le
chapele	NOUN	chapele
.	PUNCT	.
Et	CCONJ	et
neporquant	ADV	neporcant
tant	ADV	tant
lor	DET	lor
promet	VERB	prometre
Qu'	CCONJ	que
an	ADP	en
boene	ADJ	bon
esperance	NOUN	espérance
les	DET	le
met	VERB	metre
;	PUNCT	;
Et	CCONJ	et
tuit	DET	tot
et	CCONJ	et
totes	DET	tot
l'	DET	le
en	ADP	en
mercïent	VERB	mercïer
,	PUNCT	,
Qu'	CCONJ	que
an	ADP	en
s'	DET	soi
esperance	NOUN	espérance
mout	ADV	mout
se	PRON	se
fïent	VERB	fïer
Et	CCONJ	et
mout	ADV	mout
pansent	ADJ	penser
qu'	SCONJ	que
il	PRON	il
soit	VERB	estre
preudon	NOUN	pruder
Por	ADP	por
la	DET	le
conpaingnie	NOUN	compagnie
au	ADP.DET	a.le
lyon	NOUN	lïon
Qui	PRON	qui
ausi	ADV	aussi
dolcemant	NOUN	doucement
se	PRON	se
gist	VERB	jesir
Lez	DET	lez
lui	PRON	lui
con	SCONJ	come
uns	DET	un
aigniax	ADJ	agneau
feïst	VERB	faire
.	PUNCT	.
Por	ADP	por
l'	DET	le
esperance	NOUN	espérance
qu'	SCONJ	que
an	ADP	en
lui	PRON	lui
ont	VERB	avoir
Se	SCONJ	se
confortent	VERB	conforter
et	CCONJ	et
joie	NOUN	joie
font	VERB	faire
,	PUNCT	,
N'	ADV	ne
onques	ADV	onque
puis	NOUN	puis
duel	NOUN	duel
ne	ADV	ne
demenerent	VERB	demener
.	PUNCT	.
Qant	SCONJ	cant
ore	NOUN	ore
fu	VERB	estre
,	PUNCT	,
si	ADV	si
l'	DET	le
en	ADP	en
menerent	VERB	mener
Colchier	VERB	couchier
en	ADP	en
une	DET	un
chanbre	NOUN	chambre
clere	ADJ	clair
;	PUNCT	;
Et	CCONJ	et
la	DET	le
dameisele	NOUN	damoisele
et	CCONJ	et
sa	DET	son
mere	NOUN	mere
Furent	VERB	estre
an.ii.	DET	ambedos
a	ADP	a
son	DET	son
colchier	VERB	couchier
,	PUNCT	,
Qu'	CCONJ	que
eles	PRON	il
l'	DET	le
avoient	VERB	avoir
ja	ADV	ja
mout	ADV	mout
chier	ADJ	chier
Et	CCONJ	et
cent	DET	cent
mile	DET	mil
tanz	DET	tant
plus	ADV	plus
l'	DET	le
eüssent	VERB	avoir
Se	SCONJ	se
la	DET	le
corteisie	NOUN	cortoisie
seüssent	VERB	savoir
Et	CCONJ	et
la	DET	le
grant	ADJ	grant
proesce	NOUN	pröece
de	ADP	de
lui	PRON	lui
.	PUNCT	.
Il	PRON	il
et	CCONJ	et
li	DET	le
lyons	NOUN	lïon
anbedui	PRON	ambedos
Jurent	VERB	jerir
leanz	ADV	laienz
et	CCONJ	et
reposerent	VERB	reposer
